map_id,batch_target,source_type,anchor_id,anchor_label,archetype,generator_type,wkt_dir,roads_wkt,preview_png,metadata_json,world_size_x,world_size_y,crs,network_type,bbox_or_params,seed,generation_status,generation_notes
OSM_mit_campus_reality_offset_n_1500m_1000m_0074,100,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0100/wkt/map_0074,batch_0100/wkt/map_0074/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1000m_0074.png,batch_0100/wkt/map_0074/metadata.json,1577,1570,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",1756844581,OK,
OSM_mit_campus_reality_offset_n_1500m_1000m_0181,200,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0200/wkt/map_0181,batch_0200/wkt/map_0181/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1000m_0181.png,batch_0200/wkt/map_0181/metadata.json,1577,1570,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",1024046891,SKIPPED_EXISTING_OK,existing roads.wkt+metadata
OSM_mit_campus_reality_offset_n_1500m_1000m_0299,400,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0400/wkt/map_0299,batch_0400/wkt/map_0299/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1000m_0299.png,batch_0400/wkt/map_0299/metadata.json,1577,1570,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",382457894,OK,
OSM_mit_campus_reality_offset_n_1500m_1000m_0413,600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0600/wkt/map_0413,batch_0600/wkt/map_0413/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1000m_0413.png,batch_0600/wkt/map_0413/metadata.json,1577,1570,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",3082454987,OK,
OSM_mit_campus_reality_offset_n_1500m_1000m_0518,600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0600/wkt/map_0518,batch_0600/wkt/map_0518/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1000m_0518.png,batch_0600/wkt/map_0518/metadata.json,1577,1570,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",250576371,OK,
OSM_mit_campus_reality_offset_n_1500m_1000m_0647,800,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0800/wkt/map_0647,batch_0800/wkt/map_0647/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1000m_0647.png,batch_0800/wkt/map_0647/metadata.json,1577,1570,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",3473246173,OK,
OSM_mit_campus_reality_offset_n_1500m_1000m_0761,800,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0800/wkt/map_0761,batch_0800/wkt/map_0761/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1000m_0761.png,batch_0800/wkt/map_0761/metadata.json,1577,1570,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",1202605533,OK,
OSM_mit_campus_reality_offset_n_1500m_1000m_0886,1000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1000/wkt/map_0886,batch_1000/wkt/map_0886/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1000m_0886.png,batch_1000/wkt/map_0886/metadata.json,1577,1570,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2024837848,OK,
OSM_mit_campus_reality_offset_n_1500m_1000m_0999,1000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1000/wkt/map_0999,batch_1000/wkt/map_0999/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1000m_0999.png,batch_1000/wkt/map_0999/metadata.json,1577,1570,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2193517313,OK,
OSM_mit_campus_reality_offset_n_1500m_1000m_1112,1200,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1200/wkt/map_1112,batch_1200/wkt/map_1112/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1000m_1112.png,batch_1200/wkt/map_1112/metadata.json,1577,1570,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2956498187,OK,
OSM_mit_campus_reality_offset_n_1500m_1000m_1245,1600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1600/wkt/map_1245,,,batch_1600/wkt/map_1245/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2151244972,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1000m_1357,1600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1600/wkt/map_1357,,,batch_1600/wkt/map_1357/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2434935689,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1000m_1478,1600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1600/wkt/map_1478,,,batch_1600/wkt/map_1478/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",253995628,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1000m_1597,1600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1600/wkt/map_1597,,,batch_1600/wkt/map_1597/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2820228711,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1000m_1732,2000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_2000/wkt/map_1732,,,batch_2000/wkt/map_1732/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",4131917159,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1000m_1843,2000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_2000/wkt/map_1843,,,batch_2000/wkt/map_1843/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",3580404256,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1000m_1952,2000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_2000/wkt/map_1952,,,batch_2000/wkt/map_1952/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.368983,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",1020812314,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1500m_0100,200,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0200/wkt/map_0100,batch_0200/wkt/map_0100/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1500m_0100.png,batch_0200/wkt/map_0100/metadata.json,1581,1581,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2689615503,OK,
OSM_mit_campus_reality_offset_n_1500m_1500m_0209,400,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0400/wkt/map_0209,batch_0400/wkt/map_0209/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1500m_0209.png,batch_0400/wkt/map_0209/metadata.json,1581,1581,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",1130516173,OK,
OSM_mit_campus_reality_offset_n_1500m_1500m_0321,400,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0400/wkt/map_0321,batch_0400/wkt/map_0321/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1500m_0321.png,batch_0400/wkt/map_0321/metadata.json,1581,1581,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2326591793,OK,
OSM_mit_campus_reality_offset_n_1500m_1500m_0439,600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0600/wkt/map_0439,batch_0600/wkt/map_0439/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1500m_0439.png,batch_0600/wkt/map_0439/metadata.json,1581,1581,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",3417836485,OK,
OSM_mit_campus_reality_offset_n_1500m_1500m_0558,600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0600/wkt/map_0558,batch_0600/wkt/map_0558/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1500m_0558.png,batch_0600/wkt/map_0558/metadata.json,1581,1581,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",427191179,OK,
OSM_mit_campus_reality_offset_n_1500m_1500m_0679,800,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0800/wkt/map_0679,batch_0800/wkt/map_0679/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1500m_0679.png,batch_0800/wkt/map_0679/metadata.json,1581,1581,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",4182082255,OK,
OSM_mit_campus_reality_offset_n_1500m_1500m_0787,800,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0800/wkt/map_0787,batch_0800/wkt/map_0787/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1500m_0787.png,batch_0800/wkt/map_0787/metadata.json,1581,1581,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",3166687518,OK,
OSM_mit_campus_reality_offset_n_1500m_1500m_0907,1000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1000/wkt/map_0907,batch_1000/wkt/map_0907/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1500m_0907.png,batch_1000/wkt/map_0907/metadata.json,1581,1581,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",1395078811,OK,
OSM_mit_campus_reality_offset_n_1500m_1500m_1027,1200,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1200/wkt/map_1027,batch_1200/wkt/map_1027/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1500m_1027.png,batch_1200/wkt/map_1027/metadata.json,1581,1581,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",441592240,OK,
OSM_mit_campus_reality_offset_n_1500m_1500m_1147,1200,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1200/wkt/map_1147,batch_1200/wkt/map_1147/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_1500m_1147.png,batch_1200/wkt/map_1147/metadata.json,1581,1581,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",625348792,OK,
OSM_mit_campus_reality_offset_n_1500m_1500m_1272,1600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1600/wkt/map_1272,,,batch_1600/wkt/map_1272/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2465440383,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1500m_1393,1600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1600/wkt/map_1393,,,batch_1600/wkt/map_1393/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",3289293218,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1500m_1505,1600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1600/wkt/map_1505,,,batch_1600/wkt/map_1505/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",710526441,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1500m_1634,2000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_2000/wkt/map_1634,,,batch_2000/wkt/map_1634/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",4125789172,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1500m_1767,2000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_2000/wkt/map_1767,,,batch_2000/wkt/map_1767/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",1292570276,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1500m_1872,2000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_2000/wkt/map_1872,,,batch_2000/wkt/map_1872/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",14321996,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_1500m_1983,2000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_2000/wkt/map_1983,,,batch_2000/wkt/map_1983/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.373475,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",3689123969,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_mit_campus_reality_offset_n_1500m_200m_0017,100,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0100/wkt/map_0017,batch_0100/wkt/map_0017/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_0017.png,batch_0100/wkt/map_0017/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2253224381,OK,
OSM_mit_campus_reality_offset_n_1500m_200m_0126,200,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0200/wkt/map_0126,batch_0200/wkt/map_0126/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_0126.png,batch_0200/wkt/map_0126/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2623470521,OK,
OSM_mit_campus_reality_offset_n_1500m_200m_0238,400,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0400/wkt/map_0238,batch_0400/wkt/map_0238/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_0238.png,batch_0400/wkt/map_0238/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",307620460,SKIPPED_EXISTING_OK,existing roads.wkt+metadata
OSM_mit_campus_reality_offset_n_1500m_200m_0343,400,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0400/wkt/map_0343,batch_0400/wkt/map_0343/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_0343.png,batch_0400/wkt/map_0343/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",4035983337,OK,
OSM_mit_campus_reality_offset_n_1500m_200m_0471,600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0600/wkt/map_0471,batch_0600/wkt/map_0471/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_0471.png,batch_0600/wkt/map_0471/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",554771279,OK,
OSM_mit_campus_reality_offset_n_1500m_200m_0589,600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0600/wkt/map_0589,batch_0600/wkt/map_0589/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_0589.png,batch_0600/wkt/map_0589/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",4112028224,OK,
OSM_mit_campus_reality_offset_n_1500m_200m_0707,800,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_0800/wkt/map_0707,batch_0800/wkt/map_0707/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_0707.png,batch_0800/wkt/map_0707/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2332035963,OK,
OSM_mit_campus_reality_offset_n_1500m_200m_0823,1000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1000/wkt/map_0823,batch_1000/wkt/map_0823/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_0823.png,batch_1000/wkt/map_0823/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2712739203,OK,
OSM_mit_campus_reality_offset_n_1500m_200m_0935,1000,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1000/wkt/map_0935,batch_1000/wkt/map_0935/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_0935.png,batch_1000/wkt/map_0935/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",2875288470,OK,
OSM_mit_campus_reality_offset_n_1500m_200m_1061,1200,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1200/wkt/map_1061,batch_1200/wkt/map_1061/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_1061.png,batch_1200/wkt/map_1061/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",3125566946,OK,
OSM_mit_campus_reality_offset_n_1500m_200m_1180,1200,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1200/wkt/map_1180,batch_1200/wkt/map_1180/roads.wkt,previews/OSM_mit_campus_reality_offset_n_1500m_200m_1180.png,batch_1200/wkt/map_1180/metadata.json,1578,1545,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",3962493107,OK,
OSM_mit_campus_reality_offset_n_1500m_200m_1297,1600,osm,mit_campus_reality,MIT Campus (Reality Mining),campus_compact,,batch_1600/wkt/map_1297,,,batch_1600/wkt/map_1297/metadata.json,0,0,EPSG:32619,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.361797,""center_lon"":-71.09,""height_m"":1500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":1500,""window_size_m"":1500.0}",1202140752,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
