scenario,N_hosts,contact_time_mean_s,inter_contact_time_mean_s,contact_time_per_min,total_encounters,inter_contact_time_proxy_s,betweenness_centrality,ratio_contact_nodes,popularity_top10_ratio,window_centrality_mean,encounters_top10_mean,sociability_top10_mean,availability_note,contact_hist_rows,intercontact_hist_rows,trace_nodes,scenario_end_time_s
D6_ShortTtlCritical_5to10min__TP05_CriticalTTL,54,29.40581173260569,3114.1716059957153,15.270833333333334,3665.0,3.9290586630286493,1.8703703703703705,0.9294199860237599,0.9811320754716982,13.944444444444445,162.66666666666666,0.022191905411550708,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D6_ShortTtlCritical_5to10min__TP06_OneToMany,54,29.398499727223054,3112.8351883561604,15.275,3666.0,3.927986906710311,1.8703703703703705,0.9294199860237599,0.9811320754716982,13.944444444444445,162.83333333333334,0.022208583378796148,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D6_ShortTtlCritical_5to10min__TP07_BurstWindow,54,29.405238744883974,3114.1712633832976,15.270833333333334,3665.0,3.9290586630286493,1.8703703703703705,0.9294199860237599,0.9811320754716982,13.944444444444445,162.66666666666666,0.022191905411550708,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D6_ShortTtlCritical_5to10min__TP08_HubTarget,54,29.398499727223054,3112.8351883561604,15.275,3666.0,3.927986906710311,1.8703703703703705,0.9294199860237599,0.9811320754716982,13.944444444444445,162.83333333333334,0.022208583378796148,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D6_ShortTtlCritical_5to10min__TP09_Bimodal,54,29.40581173260569,3114.1716059957153,15.270833333333334,3665.0,3.9290586630286493,1.8703703703703705,0.9294199860237599,0.9811320754716982,13.944444444444445,162.66666666666666,0.022191905411550708,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D6_ShortTtlCritical_5to10min__TP10_Storm,54,29.019252795200416,3066.9498297872365,15.279166666666667,3667.0,3.926915734933188,2.1111111111111116,0.9203354297693923,0.9748427672955975,13.949074074074074,164.33333333333334,0.022407053904190528,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D6_ShortTtlCritical_5to10min__TP11_ManyToOne,54,29.398499727223054,3112.8351883561604,15.275,3666.0,3.927986906710311,1.8703703703703705,0.9294199860237599,0.9811320754716982,13.944444444444445,162.83333333333334,0.022208583378796148,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D6_ShortTtlCritical_5to10min__TP12_GroupToGroup,54,29.40611186903133,3114.17113490364,15.270833333333334,3665.0,3.9290586630286493,1.8703703703703705,0.9294199860237599,0.9811320754716982,13.944444444444445,162.66666666666666,0.022191905411550708,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D7_HighLoad_TrafficStorm__TP01_Baseline,70,29.142004064405224,3052.8661434436117,26.654166666666665,6397.0,2.2510551821166174,2.2714285714285705,0.93416149068323,0.9813664596273292,17.685714285714283,217.0,0.016961075504142567,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP02_LowLoad,70,29.411166954609747,3070.4570669243762,26.529166666666665,6367.0,2.261661693105073,2.671428571428571,0.9225672877846792,0.9772256728778467,17.803571428571427,214.28571428571428,0.016827839978460362,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP03_ManySmall,70,28.523277467411642,3047.821698786573,26.85,6444.0,2.2346368715083798,2.4857142857142858,0.927950310559006,0.9772256728778467,17.764285714285712,213.14285714285714,0.01653808637048861,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP04_FewLarge,70,29.41107271870587,3070.4565595554463,26.529166666666665,6367.0,2.261661693105073,2.671428571428571,0.9225672877846792,0.9772256728778467,17.803571428571427,214.28571428571428,0.016827839978460362,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP05_CriticalTTL,70,29.142004064405224,3052.8661434436117,26.654166666666665,6397.0,2.2510551821166174,2.2714285714285705,0.93416149068323,0.9813664596273292,17.685714285714283,217.0,0.016961075504142567,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP06_OneToMany,70,28.56147426981923,3004.764999999999,26.9625,6471.0,2.2253129346314324,2.342857142857143,0.9320910973084886,0.979296066252588,17.692857142857143,228.28571428571428,0.017639137249707487,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP07_BurstWindow,70,29.410852834930154,3070.4570669243762,26.529166666666665,6367.0,2.261661693105073,2.671428571428571,0.9225672877846792,0.9772256728778467,17.803571428571427,214.28571428571428,0.016827839978460362,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP08_HubTarget,70,28.56147426981923,3004.764999999999,26.9625,6471.0,2.2253129346314324,2.342857142857143,0.9320910973084886,0.979296066252588,17.692857142857143,228.28571428571428,0.017639137249707487,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP09_Bimodal,70,28.749151234567886,3103.493019403689,27.0,6480.0,2.2222222222222223,2.3,0.9333333333333332,0.9875776397515528,17.54285714285714,220.14285714285714,0.016986331569664906,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP10_Storm,70,28.41465610929981,3014.587482014387,26.8375,6441.0,2.2356776897997204,2.057142857142857,0.9403726708074531,0.9834368530020703,17.810714285714283,223.14285714285714,0.01732206622751569,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP11_ManyToOne,70,28.56147426981923,3004.764999999999,26.9625,6471.0,2.2253129346314324,2.342857142857143,0.9320910973084886,0.979296066252588,17.692857142857143,228.28571428571428,0.017639137249707487,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D7_HighLoad_TrafficStorm__TP12_GroupToGroup,70,29.045577588920384,3036.0080077651064,26.475,6354.0,2.26628895184136,2.6000000000000005,0.9246376811594204,0.9772256728778468,17.91785714285714,214.0,0.01683978596159899,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,70,14400.0
D8_InfrastructureReturns_BackboneLinks__TP01_Baseline,80,24.438695116947038,2557.0468610258645,33.84722222222222,24370.0,1.7726713171932704,0.0,0.49367088607594944,0.4936708860759494,5.08125,660.375,0.013548933114485021,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad,80,24.36196147685741,2555.420939927163,33.81805555555555,24349.0,1.7742001724916834,0.0,0.49367088607594944,0.4936708860759494,5.148958333333333,665.0,0.01365559160540474,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall,80,24.324323663624487,2538.6870518621668,34.08888888888889,24544.0,1.7601043024771839,0.0,0.49367088607594944,0.4936708860759494,4.6528846153846155,663.5,0.013516541720990873,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge,80,24.120058163348894,2551.4416513520628,33.90833333333333,24414.0,1.7694765298599164,0.0,0.49367088607594944,0.4936708860759494,5.069791666666666,663.25,0.01358339477349062,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL,80,24.438695116947038,2557.0468610258645,33.84722222222222,24370.0,1.7726713171932704,0.0,0.49367088607594944,0.4936708860759494,5.08125,660.375,0.013548933114485021,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany,80,24.41562474529302,2545.7745669771157,34.080555555555556,24538.0,1.760534680903089,0.0,0.49367088607594944,0.4936708860759494,5.1125,659.375,0.013435793463199935,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow,80,23.95227412289678,2552.4500940219737,33.92638888888889,24427.0,1.76853481802923,0.0,0.49367088607594944,0.4936708860759494,5.077083333333333,655.125,0.013409853850247677,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP08_HubTarget,80,24.41562474529302,2545.7745669771157,34.080555555555556,24538.0,1.760534680903089,0.0,0.49367088607594944,0.4936708860759494,5.1125,659.375,0.013435793463199935,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP09_Bimodal,80,24.192964989509118,2566.109636435599,33.75972222222222,24307.0,1.7772658082033983,0.0,0.49367088607594944,0.4936708860759494,5.151041666666666,659.25,0.01356090838030197,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP10_Storm,80,24.110105709971116,2541.9546881129804,34.02916666666667,24501.0,1.7631933390473857,0.0,0.49367088607594944,0.4936708860759494,4.992708333333334,651.5,0.013295375698951062,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP11_ManyToOne,80,24.41562474529302,2545.7745669771157,34.080555555555556,24538.0,1.760534680903089,0.0,0.49367088607594944,0.4936708860759494,5.1125,659.375,0.013435793463199935,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D8_InfrastructureReturns_BackboneLinks__TP12_GroupToGroup,80,24.176397439054433,2559.094554064731,33.84166666666667,24366.0,1.7729623245506032,0.0,0.49367088607594944,0.4936708860759494,5.1187499999999995,653.875,0.013417774768119511,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D9_Critical_1minTTL__TP01_Baseline,44,50.11828877005357,10401.841539923964,2.5972222222222223,1870.0,23.101604278074866,2.9090909090909087,0.8646934460887952,0.9348837209302326,27.749647639182527,100.0,0.026737967914438505,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP02_LowLoad,44,50.11775401069523,10401.841159695825,2.5972222222222223,1870.0,23.101604278074866,2.9090909090909087,0.8646934460887952,0.9348837209302326,27.749647639182527,100.0,0.026737967914438505,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP03_ManySmall,44,50.11828877005357,10401.841539923964,2.5972222222222223,1870.0,23.101604278074866,2.9090909090909087,0.8646934460887952,0.9348837209302326,27.749647639182527,100.0,0.026737967914438505,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP04_FewLarge,44,50.11828877005357,10401.841539923964,2.5972222222222223,1870.0,23.101604278074866,2.9090909090909087,0.8646934460887952,0.9348837209302326,27.749647639182527,100.0,0.026737967914438505,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP05_CriticalTTL,44,50.11828877005357,10401.841539923964,2.5972222222222223,1870.0,23.101604278074866,2.9090909090909087,0.8646934460887952,0.9348837209302326,27.749647639182527,100.0,0.026737967914438505,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP06_OneToMany,44,50.11796791443856,10401.842205323204,2.5972222222222223,1870.0,23.101604278074866,2.9090909090909087,0.8646934460887952,0.9348837209302326,27.749647639182527,100.0,0.026737967914438505,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP07_BurstWindow,44,51.65473801560774,10682.089400000012,2.4916666666666667,1794.0,24.08026755852843,3.4545454545454533,0.8393234672304442,0.9255813953488372,29.39860817477097,97.8,0.027257525083612046,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP08_HubTarget,44,50.11796791443856,10401.842205323204,2.5972222222222223,1870.0,23.101604278074866,2.9090909090909087,0.8646934460887952,0.9348837209302326,27.749647639182527,100.0,0.026737967914438505,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP09_Bimodal,44,50.11882352941181,10401.841730038032,2.5972222222222223,1870.0,23.101604278074866,2.9090909090909087,0.8646934460887952,0.9348837209302326,27.749647639182527,100.0,0.026737967914438505,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP10_Storm,44,51.35366817155754,10308.875834175942,2.4611111111111112,1772.0,24.37923250564334,3.7045454545454546,0.8276955602536998,0.9348837209302324,29.893020738950977,96.4,0.027200902934537245,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP11_ManyToOne,44,50.11796791443856,10401.842205323204,2.5972222222222223,1870.0,23.101604278074866,2.9090909090909087,0.8646934460887952,0.9348837209302326,27.749647639182527,100.0,0.026737967914438505,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
D9_Critical_1minTTL__TP12_GroupToGroup,44,49.64667370644138,10467.405986903657,2.6305555555555555,1894.0,22.80887011615628,2.7499999999999996,0.872093023255814,0.9441860465116279,27.68688336856941,102.2,0.02697993664202746,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,44,43200.0
R10_TinyRange_5m__TP01_Baseline,32,24.001179941002952,13737.473489932883,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP02_LowLoad,32,24.001179941002952,13737.473489932883,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP03_ManySmall,32,24.001179941002952,13737.473489932883,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP04_FewLarge,32,24.001179941002952,13737.473489932883,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP05_CriticalTTL,32,24.001179941002952,13737.473489932883,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP06_OneToMany,32,24.001179941002952,13737.473489932883,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP07_BurstWindow,32,24.001179941002952,13737.473489932883,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP08_HubTarget,32,24.001179941002952,13737.473489932883,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP09_Bimodal,32,24.001179941002952,13737.473489932883,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP10_Storm,32,24.001179941002963,13737.472483221476,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP11_ManyToOne,32,24.001179941002952,13737.473489932883,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R10_TinyRange_5m__TP12_GroupToGroup,32,24.001622418879055,13737.472147651002,0.9416666666666667,678.0,63.716814159292035,3.6249999999999996,0.7661290322580645,0.8790322580645161,31.65098709765701,53.25,0.039269911504424784,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,32,43200.0
R11_SpeedExtremeLow__TP01_Baseline,28,87.17800138792504,8054.675186567161,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP02_LowLoad,28,87.17966689798753,8054.672388059697,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP03_ManySmall,28,87.18147120055522,8054.66865671641,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP04_FewLarge,28,87.17966689798753,8054.672388059697,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP05_CriticalTTL,28,87.17800138792504,8054.675186567161,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP06_OneToMany,28,87.18049965301879,8054.669682835816,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP07_BurstWindow,28,87.18160999306043,8054.671082089548,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP08_HubTarget,28,87.18049965301879,8054.669682835816,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP09_Bimodal,28,87.17800138792508,8054.675186567161,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP10_Storm,28,87.17959750173507,8054.669496268652,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP11_ManyToOne,28,87.18049965301879,8054.669682835816,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R11_SpeedExtremeLow__TP12_GroupToGroup,28,87.17800138792506,8054.675186567161,2.001388888888889,1441.0,29.97918112421929,0.32142857142857134,0.9761904761904763,1.0,11.923390652557321,120.66666666666667,0.041869072403423545,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,28,43200.0
R12_SpeedExtremeHigh__TP01_Baseline,40,1.4270456232512974,943.8029638497965,48.647222222222226,35026.0,1.2333694969451265,0.0,1.0,1.0,0.3125,1817.0,0.025937874721635355,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP02_LowLoad,40,1.4443302207372786,942.282169455876,48.6375,35019.0,1.2336160370084812,0.0,1.0,1.0,0.34583333333333327,1848.25,0.026389245837973672,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP03_ManySmall,40,1.4234211877459961,940.3614767489328,48.69166666666667,35058.0,1.232243710422728,0.0,1.0,1.0,0.31249999999999994,1815.0,0.025885675166866337,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP04_FewLarge,40,1.4364052694068674,933.5393218477159,49.13055555555555,35374.0,1.2212359359981908,0.0,1.0,1.0,0.25,1860.5,0.02629756318199808,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP05_CriticalTTL,40,1.4270456232512974,943.8029638497965,48.647222222222226,35026.0,1.2333694969451265,0.0,1.0,1.0,0.3125,1817.0,0.025937874721635355,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP06_OneToMany,40,1.442254427440322,924.0667019420528,49.643055555555556,35743.0,1.2086282628766472,0.0,1.0,1.0,0.33125,1862.25,0.02605055535349579,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP07_BurstWindow,40,1.4639657804533686,951.4367298229103,48.21805555555556,34717.0,1.2443471498113317,0.0,1.0,1.0,0.31458333333333327,1820.5,0.02621914335916122,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP08_HubTarget,40,1.442254427440322,924.0667019420528,49.643055555555556,35743.0,1.2086282628766472,0.0,1.0,1.0,0.33125,1862.25,0.02605055535349579,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP09_Bimodal,40,1.4246127269122628,935.0837450406893,49.043055555555554,35311.0,1.2234147999207046,0.0,1.0,1.0,0.3270833333333333,1834.5,0.025976324658038574,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP10_Storm,40,1.412328339575505,936.9806667827256,48.95,35244.0,1.2257405515832482,0.0,1.0,1.0,0.2770833333333333,1831.0,0.02597605266144592,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP11_ManyToOne,40,1.442254427440322,924.0667019420528,49.643055555555556,35743.0,1.2086282628766472,0.0,1.0,1.0,0.33125,1862.25,0.02605055535349579,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R12_SpeedExtremeHigh__TP12_GroupToGroup,40,1.4284041580991387,943.8773454842817,48.63333333333333,35016.0,1.2337217272104182,0.0,1.0,1.0,0.25192307692307686,1841.0,0.026287982636509024,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,40,43200.0
R1_Rural_SparseSPMM__TP01_Baseline,25,88.20299459990161,5262.663385146809,2.8291666666666666,2037.0,21.207658321060382,0.0,1.0,1.0,6.833333333333333,191.0,0.0468826705940108,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP02_LowLoad,25,88.20299459990161,5262.663385146809,2.8291666666666666,2037.0,21.207658321060382,0.0,1.0,1.0,6.833333333333333,191.0,0.0468826705940108,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP03_ManySmall,25,88.20157093765323,5262.664881980429,2.8291666666666666,2037.0,21.207658321060382,0.0,1.0,1.0,6.833333333333333,191.0,0.0468826705940108,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP04_FewLarge,25,88.20299459990161,5262.663385146809,2.8291666666666666,2037.0,21.207658321060382,0.0,1.0,1.0,6.833333333333333,191.0,0.0468826705940108,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP05_CriticalTTL,25,88.20299459990161,5262.663385146809,2.8291666666666666,2037.0,21.207658321060382,0.0,1.0,1.0,6.833333333333333,191.0,0.0468826705940108,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP06_OneToMany,25,88.20220913107501,5262.663615428906,2.8291666666666666,2037.0,21.207658321060382,0.0,1.0,1.0,6.833333333333333,191.0,0.0468826705940108,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP07_BurstWindow,25,88.15947006869472,5259.6368239355625,2.8305555555555557,2038.0,21.197252208047104,0.0,1.0,1.0,6.833333333333333,191.0,0.04685966633954858,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP08_HubTarget,25,88.20220913107501,5262.663615428906,2.8291666666666666,2037.0,21.207658321060382,0.0,1.0,1.0,6.833333333333333,191.0,0.0468826705940108,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP09_Bimodal,25,88.20299459990161,5262.663385146809,2.8291666666666666,2037.0,21.207658321060382,0.0,1.0,1.0,6.833333333333333,191.0,0.0468826705940108,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP10_Storm,25,88.15947006869466,5259.6367663981555,2.8305555555555557,2038.0,21.197252208047104,0.0,1.0,1.0,6.833333333333333,191.0,0.04685966633954858,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP11_ManyToOne,25,88.20220913107501,5262.663615428906,2.8291666666666666,2037.0,21.207658321060382,0.0,1.0,1.0,6.833333333333333,191.0,0.0468826705940108,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
R1_Rural_SparseSPMM__TP12_GroupToGroup,25,88.20211094747152,5262.664881980428,2.8291666666666666,2037.0,21.207658321060382,0.0,1.0,1.0,6.833333333333333,191.0,0.0468826705940108,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,25,43200.0
