,world_area,aspect_ratio,N,nrofHostGroups,density,mm_WDM,mm_RWP,mm_MapRoute,speed_mean,wait_mean,contact_rate_proxy,event_interval_mean,nrof_event_generators,pattern_burst,pattern_hub_target,transmitRange,Scenario.endTime
D4_MedicalTriage_TwoClasses__TP04_FewLarge,-0.5232396070495223,0.12998895120678744,-0.060699317695413,0.27201675923046725,-0.2668426859571886,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.46772623978845934,-0.22018014299884134,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,-0.5232396070495223,0.12998895120678744,-0.060699317695413,0.27201675923046725,-0.2668426859571886,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.46772623978845934,-0.22018014299884134,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D4_MedicalTriage_TwoClasses__TP06_OneToMany,-0.5232396070495223,0.12998895120678744,-0.060699317695413,0.27201675923046725,-0.2668426859571886,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.46772623978845934,-0.22018014299884134,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D4_MedicalTriage_TwoClasses__TP07_BurstWindow,-0.5232396070495223,0.12998895120678744,-0.060699317695413,0.27201675923046725,-0.2668426859571886,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.46772623978845934,-0.22018014299884134,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D4_MedicalTriage_TwoClasses__TP08_HubTarget,-0.5232396070495223,0.12998895120678744,-0.060699317695413,0.27201675923046725,-0.2668426859571886,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.46772623978845934,-0.22018014299884134,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D4_MedicalTriage_TwoClasses__TP09_Bimodal,-0.5232396070495223,0.12998895120678744,-0.060699317695413,0.27201675923046725,-0.2668426859571886,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.46772623978845934,-0.22018014299884134,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D4_MedicalTriage_TwoClasses__TP10_Storm,-0.5232396070495223,0.12998895120678744,-0.060699317695413,0.27201675923046725,-0.2668426859571886,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.46772623978845934,-0.22018014299884134,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D4_MedicalTriage_TwoClasses__TP11_ManyToOne,-0.5232396070495223,0.12998895120678744,-0.060699317695413,0.27201675923046725,-0.2668426859571886,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.46772623978845934,-0.22018014299884134,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D4_MedicalTriage_TwoClasses__TP12_GroupToGroup,-0.5232396070495223,0.12998895120678744,-0.060699317695413,0.27201675923046725,-0.2668426859571886,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.46772623978845934,-0.22018014299884134,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP01_Baseline,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP02_LowLoad,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP03_ManySmall,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP04_FewLarge,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP05_CriticalTTL,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP06_OneToMany,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP07_BurstWindow,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP08_HubTarget,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP09_Bimodal,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP10_Storm,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP11_ManyToOne,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D5_UAVMule_FastRoute_HelsinkiMedium__TP12_GroupToGroup,0.6516367734996389,0.9101922949535424,0.40423162635455795,0.27201675923046725,-0.2841216255874403,-0.4197921988270845,-1.4679569683130065,3.739058110748689,-0.4196583133873754,-0.4558930578069669,-0.227194759859947,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D6_ShortTtlCritical_5to10min__TP01_Baseline,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP02_LowLoad,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP03_ManySmall,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP04_FewLarge,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP05_CriticalTTL,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP06_OneToMany,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP07_BurstWindow,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP08_HubTarget,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP09_Bimodal,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP10_Storm,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP11_ManyToOne,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.24977214710028933,-2.535714431097864
D6_ShortTtlCritical_5to10min__TP12_GroupToGroup,-0.2393685364062249,-0.730529442631546,0.0942776636545773,-0.380823462922654,-0.274043081181476,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4469309901306655,-0.4144769208717432,-0.22755553565127204,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.24977214710028933,-2.535714431097864
D7_HighLoad_TrafficStorm__TP01_Baseline,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP02_LowLoad,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP03_ManySmall,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP04_FewLarge,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP05_CriticalTTL,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP06_OneToMany,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP07_BurstWindow,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP08_HubTarget,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP09_Bimodal,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP10_Storm,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP11_ManyToOne,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.3081983803401231,-2.535714431097864
D7_HighLoad_TrafficStorm__TP12_GroupToGroup,-0.3621235939817049,0.28728801244605257,0.7141855890545385,-0.380823462922654,-0.261623142238895,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.4196583133873754,-0.46772623978845934,-0.22833787878526748,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.3081983803401231,-2.535714431097864
D8_InfrastructureReturns_BackboneLinks__TP01_Baseline,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP08_HubTarget,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP09_Bimodal,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP10_Storm,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP11_ManyToOne,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D8_InfrastructureReturns_BackboneLinks__TP12_GroupToGroup,-0.05523595004300496,-4.211465138996934,1.1016280424295144,0.27201675923046725,-0.26717943071320754,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5560216971038257,-0.29022851006607214,-0.22522723637958128,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
D9_Critical_1minTTL__TP01_Baseline,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP02_LowLoad,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP03_ManySmall,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP04_FewLarge,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP05_CriticalTTL,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP06_OneToMany,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP07_BurstWindow,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP08_HubTarget,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP09_Bimodal,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP10_Storm,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP11_ManyToOne,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,0.1007852523387132,0.19943821368185446
D9_Critical_1minTTL__TP12_GroupToGroup,0.1055731753808738,-0.6444064272019033,-0.29316478972039844,-0.380823462922654,-0.2843051792732904,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.5832943738471156,-0.029898506473237642,-0.21834920336548067,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,0.1007852523387132,0.19943821368185446
S1_StrongCommunities_SeparateClusters__TP01_Baseline,0.19027416510795497,-0.5778568243699067,2.2639554025544415,1.5776972035367098,-0.26231767829818403,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5832943738471156,-0.18372987223263987,-0.22520172258031998,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
S1_StrongCommunities_SeparateClusters__TP02_LowLoad,0.19027416510795497,-0.5778568243699067,2.2639554025544415,1.5776972035367098,-0.26231767829818403,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5832943738471156,-0.18372987223263987,-0.22520172258031998,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
S1_StrongCommunities_SeparateClusters__TP03_ManySmall,0.19027416510795497,-0.5778568243699067,2.2639554025544415,1.5776972035367098,-0.26231767829818403,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,-0.5832943738471156,-0.18372987223263987,-0.22520172258031998,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
