scenario,delivery_ratio,latency_mean,overhead_ratio,drop_ratio
C3_Hackathon_24h__TP02_LowLoad,2.021564781010947,0.4580313881763631,-0.1510093687517744,-0.1888342039557479
C3_Hackathon_24h__TP03_ManySmall,2.1018553120860264,0.4177529237734078,-0.15349557489299498,-0.1888342039557479
C3_Hackathon_24h__TP04_FewLarge,0.5280187958798321,0.7596162793105153,-0.025463714793575985,0.16417231824641998
C3_Hackathon_24h__TP05_CriticalTTL,-0.8649863914891263,-1.3968029141790377,-0.18574903455903946,-0.18006752746377336
C3_Hackathon_24h__TP06_OneToMany,2.0514072792866402,0.36785732350397415,-0.034661753042894136,0.4283063306537175
C3_Hackathon_24h__TP07_BurstWindow,2.4251490434060345,0.6944391812103023,0.21293285251971944,1.6275899568000372
C3_Hackathon_24h__TP08_HubTarget,0.8992736851429188,0.5562847688135837,0.047080480507994786,0.406850171083815
C3_Hackathon_24h__TP09_Bimodal,0.8847077038416874,0.7499292100527417,-0.019530947217787562,0.2449172340500998
C3_Hackathon_24h__TP10_Storm,-0.7200371141500457,-1.1275843454613912,-0.1490756528641584,-0.16647540813466458
C3_Hackathon_24h__TP11_ManyToOne,1.190238043330926,0.33547055777447105,0.002333157296455629,0.3229704973550054
C3_Hackathon_24h__TP12_GroupToGroup,1.4122804412155472,0.4877429522156691,0.06781093017685257,0.5928177855118347
C4_Stadium_IngressEgress__TP01_Baseline,2.0489204044303326,-1.0954513546047746,-0.09427319506546301,-0.1888342039557479
C4_Stadium_IngressEgress__TP02_LowLoad,2.2215805730254137,-1.1354603745242213,-0.09669672505766437,-0.1888342039557479
C4_Stadium_IngressEgress__TP03_ManySmall,1.8336280954414041,-1.09367319092506,-0.08687740948119305,-0.1888342039557479
C4_Stadium_IngressEgress__TP04_FewLarge,1.9391426429161758,-1.0959806826820053,-0.06355295069480163,-0.04278859144630647
C4_Stadium_IngressEgress__TP05_CriticalTTL,-0.857525766920203,-1.403316186064054,-0.07058161073619142,-0.17526082422331166
C4_Stadium_IngressEgress__TP06_OneToMany,1.7629297959549408,-1.0458195351041666,-0.08965991711690206,-0.1888342039557479
C4_Stadium_IngressEgress__TP07_BurstWindow,2.665665368794656,-1.0702110236067002,-0.08938445544196252,-0.1888342039557479
C4_Stadium_IngressEgress__TP08_HubTarget,1.8357597024610963,-1.11868352116688,-0.09289525992927508,-0.1888342039557479
C4_Stadium_IngressEgress__TP09_Bimodal,1.8020092579826341,-1.0870912532420343,-0.03264530463857272,0.1006195830649634
C4_Stadium_IngressEgress__TP10_Storm,0.7866537809358389,-1.110601427284847,-0.10430137890854094,0.04261278356935208
C4_Stadium_IngressEgress__TP11_ManyToOne,1.5298740951352425,-1.0517054292227679,-0.07663205278176347,-0.1888342039557479
C4_Stadium_IngressEgress__TP12_GroupToGroup,1.895799966849098,-1.1093352499274067,-0.09206824814296626,-0.1888342039557479
C5_Library_Quiet__TP01_Baseline,1.257738932287851,0.5407648420797009,-0.15053099304438505,-0.1888342039557479
C5_Library_Quiet__TP02_LowLoad,1.207290899488465,0.577837482151872,-0.1461007294509603,-0.1888342039557479
C5_Library_Quiet__TP03_ManySmall,1.1785142047226183,0.5760435140111861,-0.15132400301985097,-0.1888342039557479
C5_Library_Quiet__TP04_FewLarge,0.5067027256829085,0.3443914478010006,-0.09115004255983444,-0.017002409859189174
C5_Library_Quiet__TP05_CriticalTTL,-0.8724470160580496,-1.3873027070506854,-0.17791451593163482,-0.1802230187077401
C5_Library_Quiet__TP06_OneToMany,1.2666206282032355,0.582924886895468,-0.14984609942597737,-0.18878488820314182
C5_Library_Quiet__TP07_BurstWindow,2.4287017217721885,0.9652833978622813,-0.1478971845722242,-0.1888342039557479
C5_Library_Quiet__TP08_HubTarget,1.0907630490786158,0.4534465976557447,-0.13186791615092686,-0.12844706488959187
C5_Library_Quiet__TP09_Bimodal,0.4690443350016768,0.5166584946413671,-0.09984228428656731,-0.038041140459604335
C5_Library_Quiet__TP10_Storm,-0.7587613083411237,-1.1308954339750623,-0.15451985985834188,-0.17135099826701577
C5_Library_Quiet__TP11_ManyToOne,1.610875161883552,0.38797789915958664,-0.16002141552887794,-0.1888342039557479
C5_Library_Quiet__TP12_GroupToGroup,1.227185898338927,0.6127004778807575,-0.14935753884437242,-0.1888342039557479
C6_EmergencyDrill_Evacuation__TP01_Baseline,0.9550507354915354,-1.406714414873628,-0.095428159801515,-0.1888342039557479
C6_EmergencyDrill_Evacuation__TP02_LowLoad,1.4119251733789318,-1.406714414873628,-0.11744629095197297,-0.1888342039557479
C6_EmergencyDrill_Evacuation__TP03_ManySmall,0.9181028804835345,-1.4066254675830405,-0.09061792205466111,-0.1888342039557479
C6_EmergencyDrill_Evacuation__TP04_FewLarge,0.8282201178198398,-1.4066662598137907,-0.08759364117411038,-0.1888342039557479
C6_EmergencyDrill_Evacuation__TP05_CriticalTTL,0.9550507354915354,-1.406714414873628,-0.095428159801515,0.11363676008901816
C6_EmergencyDrill_Evacuation__TP06_OneToMany,0.657691556244451,-1.406714414873628,-0.08343022128513501,-0.1888342039557479
C6_EmergencyDrill_Evacuation__TP07_BurstWindow,0.9433268968832275,-1.406714414873628,-0.09454599300406924,-0.1888342039557479
C6_EmergencyDrill_Evacuation__TP08_HubTarget,0.7898511914653773,-1.4067126348490133,-0.08152925368538155,-0.1888342039557479
