scenario,family,scenario_base,tp,map_dataset,movement_models,n_hosts,delivery_ratio,overhead_ratio,drop_ratio,total_encounters,coverage_world_ratio,coverage_accessible_ratio,delivery_std_by_base,problem_flags,priority,recommended_action_hint
R12_SpeedExtremeHigh__TP09_Bimodal,04_rural,R12_SpeedExtremeHigh,TP09,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.9251,257.7175,212.22473867595815,35311.0,0.18719999999999998,,0.0692448504813305,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R12_SpeedExtremeHigh__TP10_Storm,04_rural,R12_SpeedExtremeHigh,TP10,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.9643,36.3635,35.12678571428572,35244.0,0.18719999999999998,,0.0692448504813305,SATURATED_DELIVERY,P2,keep
R12_SpeedExtremeHigh__TP11_ManyToOne,04_rural,R12_SpeedExtremeHigh,TP11,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.9876,74.8319,39.02886597938144,35743.0,0.18760000000000002,,0.0692448504813305,SATURATED_DELIVERY,P2,keep
R12_SpeedExtremeHigh__TP12_GroupToGroup,04_rural,R12_SpeedExtremeHigh,TP12,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.9939,38.0967,0.0,35016.0,0.18719999999999998,,0.0692448504813305,SATURATED_DELIVERY,P2,keep
R1_Rural_SparseSPMM__TP01_Baseline,04_rural,R1_Rural_SparseSPMM,TP01,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.9652,22.9682,0.0,2037.0,0.182,,0.26045877996451966,SATURATED_DELIVERY,P2,keep
R1_Rural_SparseSPMM__TP02_LowLoad,04_rural,R1_Rural_SparseSPMM,TP02,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.9684,23.0435,0.0,2037.0,0.182,,0.26045877996451966,SATURATED_DELIVERY,P2,keep
R1_Rural_SparseSPMM__TP03_ManySmall,04_rural,R1_Rural_SparseSPMM,TP03,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.965,22.9511,0.0,2037.0,0.182,,0.26045877996451966,SATURATED_DELIVERY,P2,keep
R1_Rural_SparseSPMM__TP04_FewLarge,04_rural,R1_Rural_SparseSPMM,TP04,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.6519,524.178,336.5524861878453,2037.0,0.182,,0.26045877996451966,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R1_Rural_SparseSPMM__TP05_CriticalTTL,04_rural,R1_Rural_SparseSPMM,TP05,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.0758,20.0541,2.5081967213114758,2037.0,0.182,,0.26045877996451966,,,keep
R1_Rural_SparseSPMM__TP06_OneToMany,04_rural,R1_Rural_SparseSPMM,TP06,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.968,32.3898,9.48762886597938,2037.0,0.182,,0.26045877996451966,SATURATED_DELIVERY,P2,keep
R1_Rural_SparseSPMM__TP07_BurstWindow,04_rural,R1_Rural_SparseSPMM,TP07,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,1.0,23.0,0.0,2038.0,0.182,,0.26045877996451966,SATURATED_DELIVERY,P2,keep
R1_Rural_SparseSPMM__TP08_HubTarget,04_rural,R1_Rural_SparseSPMM,TP08,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.7649,443.5553,327.6742268041237,2037.0,0.182,,0.26045877996451966,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R1_Rural_SparseSPMM__TP09_Bimodal,04_rural,R1_Rural_SparseSPMM,TP09,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.7993,518.53,401.8147512864494,2037.0,0.182,,0.26045877996451966,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R1_Rural_SparseSPMM__TP10_Storm,04_rural,R1_Rural_SparseSPMM,TP10,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.7433,59.1344,44.38581652569941,2038.0,0.182,,0.26045877996451966,,,keep
R1_Rural_SparseSPMM__TP11_ManyToOne,04_rural,R1_Rural_SparseSPMM,TP11,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.9485,66.263,41.79278350515464,2037.0,0.182,,0.26045877996451966,,,keep
R1_Rural_SparseSPMM__TP12_GroupToGroup,04_rural,R1_Rural_SparseSPMM,TP12,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,25,0.9611,23.1213,0.0,2037.0,0.182,,0.26045877996451966,SATURATED_DELIVERY,P2,keep
R2_VillagesTrails_InterVillage__TP01_Baseline,04_rural,R2_VillagesTrails_InterVillage,TP01,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.7197,33.8081,0.0,1637.0,0.1116,,0.24732140602622305,,,keep
R2_VillagesTrails_InterVillage__TP02_LowLoad,04_rural,R2_VillagesTrails_InterVillage,TP02,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.6804,34.0909,0.0,1637.0,0.1116,,0.24732140602622305,,,keep
R2_VillagesTrails_InterVillage__TP03_ManySmall,04_rural,R2_VillagesTrails_InterVillage,TP03,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.704,34.2955,0.0,1637.0,0.1116,,0.24732140602622305,,,keep
R2_VillagesTrails_InterVillage__TP04_FewLarge,04_rural,R2_VillagesTrails_InterVillage,TP04,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.5083,323.9891,157.85082872928177,1637.0,0.1116,,0.24732140602622305,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R2_VillagesTrails_InterVillage__TP05_CriticalTTL,04_rural,R2_VillagesTrails_InterVillage,TP05,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.0272,30.0,1.801255230125523,1637.0,0.1116,,0.24732140602622305,,,keep
R2_VillagesTrails_InterVillage__TP06_OneToMany,04_rural,R2_VillagesTrails_InterVillage,TP06,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.8041,35.0231,0.9577319587628866,1637.0,0.1116,,0.24732140602622305,,,keep
R2_VillagesTrails_InterVillage__TP07_BurstWindow,04_rural,R2_VillagesTrails_InterVillage,TP07,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.8235,34.2532,0.0,1638.0,0.1116,,0.24732140602622305,,,keep
R2_VillagesTrails_InterVillage__TP08_HubTarget,04_rural,R2_VillagesTrails_InterVillage,TP08,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.7165,205.0863,130.95257731958762,1637.0,0.1116,,0.24732140602622305,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R2_VillagesTrails_InterVillage__TP09_Bimodal,04_rural,R2_VillagesTrails_InterVillage,TP09,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.5486,263.6646,135.5,1637.0,0.1116,,0.24732140602622305,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R2_VillagesTrails_InterVillage__TP10_Storm,04_rural,R2_VillagesTrails_InterVillage,TP10,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.3111,42.4418,13.719785575048732,1716.0,0.1116,,0.24732140602622305,,,keep
R2_VillagesTrails_InterVillage__TP11_ManyToOne,04_rural,R2_VillagesTrails_InterVillage,TP11,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.8196,30.2264,0.0,1637.0,0.1116,,0.24732140602622305,,,keep
R2_VillagesTrails_InterVillage__TP12_GroupToGroup,04_rural,R2_VillagesTrails_InterVillage,TP12,NuuksioSparseTrails,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement,36,0.8732,31.5152,0.0,1637.0,0.1116,,0.24732140602622305,,,keep
R3_WildlifeTracking__TP01_Baseline,04_rural,R3_WildlifeTracking,TP01,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.4066,18.8112,0.0,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP02_LowLoad,04_rural,R3_WildlifeTracking,TP02,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.4271,17.9268,0.0,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP03_ManySmall,04_rural,R3_WildlifeTracking,TP03,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.4428,17.1636,0.0,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP04_FewLarge,04_rural,R3_WildlifeTracking,TP04,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.3333,34.5833,8.344444444444445,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP05_CriticalTTL,04_rural,R3_WildlifeTracking,TP05,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.0021,44.0,1.0850622406639003,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP06_OneToMany,04_rural,R3_WildlifeTracking,TP06,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.5979,16.8224,0.079381443298969,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP07_BurstWindow,04_rural,R3_WildlifeTracking,TP07,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.7065,18.0385,0.0,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP08_HubTarget,04_rural,R3_WildlifeTracking,TP08,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.4,18.2165,0.2206185567010309,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP09_Bimodal,04_rural,R3_WildlifeTracking,TP09,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.3281,34.7831,7.821180555555555,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP10_Storm,04_rural,R3_WildlifeTracking,TP10,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.055,16.6077,1.8034063260340636,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP11_ManyToOne,04_rural,R3_WildlifeTracking,TP11,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.4443,16.4664,0.0,92.0,0.1424,,0.19551760596535608,,,keep
R3_WildlifeTracking__TP12_GroupToGroup,04_rural,R3_WildlifeTracking,TP12,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,20,0.4213,20.0,0.0,92.0,0.1424,,0.19551760596535608,,,keep
R4_ParkRangers_NuuksioSparseTrails__TP01_Baseline,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP01,NuuksioSparseTrails,G1:MapRouteMovement,3,0.9148,0.9727,0.0,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP02_LowLoad,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP02,NuuksioSparseTrails,G1:MapRouteMovement,3,0.8958,1.0233,0.0,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP03_ManySmall,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP03,NuuksioSparseTrails,G1:MapRouteMovement,3,0.6119,0.038,0.0,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP04_FewLarge,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP04,NuuksioSparseTrails,G1:MapRouteMovement,3,0.7845,0.3451,0.6408839779005525,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP05_CriticalTTL,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP05,NuuksioSparseTrails,G1:MapRouteMovement,3,0.0437,0.619,1.020790020790021,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP06_OneToMany,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP06,NuuksioSparseTrails,G1:MapRouteMovement,3,0.7897,0.3172,0.079381443298969,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP07_BurstWindow,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP07,NuuksioSparseTrails,G1:MapRouteMovement,3,1.0,1.0,0.0,16.0,0.0788,,0.3140049858463455,SATURATED_DELIVERY|MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP08_HubTarget,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP08,NuuksioSparseTrails,G1:MapRouteMovement,3,0.9082,0.5011,0.0857142857142857,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP09_Bimodal,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP09,NuuksioSparseTrails,G1:MapRouteMovement,3,0.6166,0.1625,0.687392055267703,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP10_Storm,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP10,NuuksioSparseTrails,G1:MapRouteMovement,3,0.1174,0.054,0.9279440468445024,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP11_ManyToOne,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP11,NuuksioSparseTrails,G1:MapRouteMovement,3,0.7938,0.5195,0.0,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R4_ParkRangers_NuuksioSparseTrails__TP12_GroupToGroup,04_rural,R4_ParkRangers_NuuksioSparseTrails,TP12,NuuksioSparseTrails,G1:MapRouteMovement,3,0.9407,0.7478,0.0020449897750511,16.0,0.0788,,0.3140049858463455,MAP_UNDERUSED,P1,change_map_or_worldSize
R5_MountainRescue__TP01_Baseline,04_rural,R5_MountainRescue,TP01,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.7578,23.0328,0.0,314.0,0.1564,,0.24795352371814045,,,keep
R5_MountainRescue__TP02_LowLoad,04_rural,R5_MountainRescue,TP02,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.7879,23.0385,0.0,314.0,0.1564,,0.24795352371814045,,,keep
R5_MountainRescue__TP03_ManySmall,04_rural,R5_MountainRescue,TP03,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.7401,23.8364,0.0,314.0,0.1564,,0.24795352371814045,,,keep
R5_MountainRescue__TP04_FewLarge,04_rural,R5_MountainRescue,TP04,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.6724,51.1795,20.43103448275862,314.0,0.1564,,0.24795352371814045,,,keep
R5_MountainRescue__TP05_CriticalTTL,04_rural,R5_MountainRescue,TP05,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.0186,34.0,1.608695652173913,314.0,0.1564,,0.24795352371814045,,,keep
R5_MountainRescue__TP06_OneToMany,04_rural,R5_MountainRescue,TP06,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.7723,23.3865,0.0,314.0,0.1564,,0.24795352371814045,,,keep
R5_MountainRescue__TP07_BurstWindow,04_rural,R5_MountainRescue,TP07,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,1.0,24.0,0.0,314.0,0.1564,,0.24795352371814045,SATURATED_DELIVERY,P2,keep
R5_MountainRescue__TP08_HubTarget,04_rural,R5_MountainRescue,TP08,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.7385,23.5083,0.0,314.0,0.1564,,0.24795352371814045,,,keep
R5_MountainRescue__TP09_Bimodal,04_rural,R5_MountainRescue,TP09,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.6477,55.896,24.409326424870468,314.0,0.1564,,0.24795352371814045,,,keep
R5_MountainRescue__TP10_Storm,04_rural,R5_MountainRescue,TP10,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.3618,26.9114,9.560951918406994,314.0,0.1564,,0.24795352371814045,,,keep
R5_MountainRescue__TP11_ManyToOne,04_rural,R5_MountainRescue,TP11,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.7077,24.487,0.0,314.0,0.1564,,0.24795352371814045,,,keep
R5_MountainRescue__TP12_GroupToGroup,04_rural,R5_MountainRescue,TP12,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,26,0.7421,24.1102,0.0,314.0,0.1564,,0.24795352371814045,,,keep
R6_SparseLongRange__TP01_Baseline,04_rural,R6_SparseLongRange,TP01,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.9155,16.0878,0.0,435.0,0.1696,,0.27525649016651343,,,keep
R6_SparseLongRange__TP02_LowLoad,04_rural,R6_SparseLongRange,TP02,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.9063,15.954,0.0,435.0,0.1696,,0.27525649016651343,,,keep
R6_SparseLongRange__TP03_ManySmall,04_rural,R6_SparseLongRange,TP03,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.9144,15.9931,0.0,435.0,0.1696,,0.27525649016651343,,,keep
R6_SparseLongRange__TP04_FewLarge,04_rural,R6_SparseLongRange,TP04,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.6429,113.4957,69.7967032967033,435.0,0.1696,,0.27525649016651343,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R6_SparseLongRange__TP05_CriticalTTL,04_rural,R6_SparseLongRange,TP05,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.066,17.125,2.1175257731958763,435.0,0.1696,,0.27525649016651343,,,keep
R6_SparseLongRange__TP06_OneToMany,04_rural,R6_SparseLongRange,TP06,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.9196,20.0471,3.798969072164948,435.0,0.1696,,0.27525649016651343,,,keep
R6_SparseLongRange__TP07_BurstWindow,04_rural,R6_SparseLongRange,TP07,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,1.0,16.0,0.0,435.0,0.1696,,0.27525649016651343,SATURATED_DELIVERY,P2,keep
R6_SparseLongRange__TP08_HubTarget,04_rural,R6_SparseLongRange,TP08,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.734,129.9452,87.59278350515464,435.0,0.1696,,0.27525649016651343,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R6_SparseLongRange__TP09_Bimodal,04_rural,R6_SparseLongRange,TP09,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.705,124.91,81.05317324185249,435.0,0.1696,,0.27525649016651343,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R6_SparseLongRange__TP10_Storm,04_rural,R6_SparseLongRange,TP10,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.3952,19.9815,8.557773450178514,435.0,0.1696,,0.27525649016651343,,,keep
R6_SparseLongRange__TP11_ManyToOne,04_rural,R6_SparseLongRange,TP11,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.9052,22.6913,6.185567010309279,435.0,0.1696,,0.27525649016651343,,,keep
R6_SparseLongRange__TP12_GroupToGroup,04_rural,R6_SparseLongRange,TP12,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,18,0.9284,15.8855,0.0,435.0,0.1696,,0.27525649016651343,,,keep
R7_SparseTinyBuffer__TP01_Baseline,04_rural,R7_SparseTinyBuffer,TP01,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.222,75.5234,17.342323651452283,1835.0,0.18239999999999998,,0.12153403937692815,,,keep
R7_SparseTinyBuffer__TP02_LowLoad,04_rural,R7_SparseTinyBuffer,TP02,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.3711,296.4444,105.4639175257732,1835.0,0.18239999999999998,,0.12153403937692815,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R7_SparseTinyBuffer__TP03_ManySmall,04_rural,R7_SparseTinyBuffer,TP03,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.3575,242.9975,86.04802899864069,1835.0,0.18239999999999998,,0.12153403937692815,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R7_SparseTinyBuffer__TP04_FewLarge,04_rural,R7_SparseTinyBuffer,TP04,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.0,,0.0,1835.0,0.18239999999999998,,0.12153403937692815,ZERO_DELIVERY,P0,redesign_mobility_or_traffic
R7_SparseTinyBuffer__TP05_CriticalTTL,04_rural,R7_SparseTinyBuffer,TP05,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.0332,20.1875,1.657676348547718,1835.0,0.18239999999999998,,0.12153403937692815,,,keep
R7_SparseTinyBuffer__TP06_OneToMany,04_rural,R7_SparseTinyBuffer,TP06,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.132,140.2422,18.86082474226804,1835.0,0.18239999999999998,,0.12153403937692815,EXTREME_OVERHEAD,P0,adjust_traffic
R7_SparseTinyBuffer__TP07_BurstWindow,04_rural,R7_SparseTinyBuffer,TP07,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.1611,95.1379,15.561111111111112,1835.0,0.18239999999999998,,0.12153403937692815,,,keep
R7_SparseTinyBuffer__TP08_HubTarget,04_rural,R7_SparseTinyBuffer,TP08,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.1588,50.2532,8.78659793814433,1835.0,0.18239999999999998,,0.12153403937692815,,,keep
R7_SparseTinyBuffer__TP09_Bimodal,04_rural,R7_SparseTinyBuffer,TP09,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.2699,185.5064,49.68512110726643,1835.0,0.18239999999999998,,0.12153403937692815,EXTREME_OVERHEAD,P0,adjust_traffic
R7_SparseTinyBuffer__TP10_Storm,04_rural,R7_SparseTinyBuffer,TP10,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.0211,24.0615,1.5008947454042625,1836.0,0.18239999999999998,,0.12153403937692815,,,keep
R7_SparseTinyBuffer__TP11_ManyToOne,04_rural,R7_SparseTinyBuffer,TP11,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.1649,84.725,14.544329896907216,1835.0,0.18239999999999998,,0.12153403937692815,,,keep
R7_SparseTinyBuffer__TP12_GroupToGroup,04_rural,R7_SparseTinyBuffer,TP12,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,38,0.227,64.3604,15.188139059304705,1835.0,0.18239999999999998,,0.12153403937692815,,,keep
R8_IntermittentPower__TP01_Baseline,04_rural,R8_IntermittentPower,TP01,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.7963,31.9478,0.0,808.0,0.1764,,0.28496993887181515,,,keep
R8_IntermittentPower__TP02_LowLoad,04_rural,R8_IntermittentPower,TP02,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.8229,31.443,0.0,808.0,0.1764,,0.28496993887181515,,,keep
R8_IntermittentPower__TP03_ManySmall,04_rural,R8_IntermittentPower,TP03,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.7733,32.6039,0.0,808.0,0.1764,,0.28496993887181515,,,keep
R8_IntermittentPower__TP04_FewLarge,04_rural,R8_IntermittentPower,TP04,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.4749,141.8824,61.84357541899441,808.0,0.1764,,0.28496993887181515,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R8_IntermittentPower__TP05_CriticalTTL,04_rural,R8_IntermittentPower,TP05,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.0125,27.8333,1.340956340956341,808.0,0.1764,,0.28496993887181515,,,keep
R8_IntermittentPower__TP06_OneToMany,04_rural,R8_IntermittentPower,TP06,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.7907,36.8853,4.683505154639176,808.0,0.1764,,0.28496993887181515,,,keep
R8_IntermittentPower__TP07_BurstWindow,04_rural,R8_IntermittentPower,TP07,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,1.0,33.0,0.0,808.0,0.1764,,0.28496993887181515,SATURATED_DELIVERY,P2,keep
R8_IntermittentPower__TP08_HubTarget,04_rural,R8_IntermittentPower,TP08,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.6845,106.1717,58.81134020618557,808.0,0.1764,,0.28496993887181515,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R8_IntermittentPower__TP09_Bimodal,04_rural,R8_IntermittentPower,TP09,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.5608,94.1393,47.217013888888886,808.0,0.1764,,0.28496993887181515,,,keep
R8_IntermittentPower__TP10_Storm,04_rural,R8_IntermittentPower,TP10,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.2017,33.004,7.572820263029713,808.0,0.1764,,0.28496993887181515,,,keep
R8_IntermittentPower__TP11_ManyToOne,04_rural,R8_IntermittentPower,TP11,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.7969,34.3739,2.58659793814433,808.0,0.1764,,0.28496993887181515,,,keep
R8_IntermittentPower__TP12_GroupToGroup,04_rural,R8_IntermittentPower,TP12,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,35,0.7791,33.8241,0.1840490797546012,808.0,0.1764,,0.28496993887181515,,,keep
R9_ExtremeRange_200m__TP01_Baseline,04_rural,R9_ExtremeRange_200m,TP01,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.9748,37.8491,0.0,4118.0,0.1844,,0.25212983067291245,SATURATED_DELIVERY,P2,keep
R9_ExtremeRange_200m__TP02_LowLoad,04_rural,R9_ExtremeRange_200m,TP02,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.9792,37.4574,0.0,4118.0,0.1844,,0.25212983067291245,SATURATED_DELIVERY,P2,keep
R9_ExtremeRange_200m__TP03_ManySmall,04_rural,R9_ExtremeRange_200m,TP03,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.9766,37.9443,0.0,4119.0,0.1844,,0.25212983067291245,SATURATED_DELIVERY,P2,keep
R9_ExtremeRange_200m__TP04_FewLarge,04_rural,R9_ExtremeRange_200m,TP04,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.5196,3806.871,1969.122905027933,4118.0,0.1844,,0.25212983067291245,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
