map_id,world_size_x,world_size_y,world_area,bbox_width,bbox_height,useful_area,useful_area_ratio,n_nodes,n_edges,total_road_length_m,road_density,avg_edge_length_m,median_edge_length_m,avg_degree,max_degree,dead_end_ratio,intersection_ratio,n_components,largest_component_ratio,bridge_edges_count,bridge_edges_ratio,articulation_points_count,articulation_points_ratio,graph_diameter_approx,avg_shortest_path_approx,circuity_approx,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score,tree_like_score,source_type_osm,source_type_synthetic,source_type_trace_reference_synthetic
SYN_disrupted_grid_none_0362,-0.6788658877468756,-0.43119418910896057,-0.4417717993470408,-0.6786171843604555,-0.4309466384530029,-0.4384253154504075,0.15300671966136517,-0.329310837938659,-0.31683746835630133,-0.34648918606596657,-0.4104335307063757,-0.13013929036986202,-0.04600015303566135,-0.032924569962360616,-0.5615011240559221,-0.524702692030508,1.1331030886955558,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,-0.42059808162202345,-0.5286179567557467,-0.2596917268982115,-1.4962322275501319,1.6242678436331162,-0.15411200176997097,0.31888352308828777,-0.2399155645792876,-0.06709583973667883,-0.647170522734245,0,1,0
SYN_disrupted_grid_none_0386,-0.5381328405027164,-0.2502069616001394,-0.39236244445915747,-0.5378811158015501,-0.2499483374084899,-0.3912534623106208,0.33662485690455896,-0.329310837938659,-0.31683746835630133,-0.32398603593156716,-0.5057708824600963,0.028284822013332312,0.115631392200402,-0.032924569962360616,-0.5615011240559221,-0.442418867398171,0.9802989438875503,-0.22721023660759615,0.23748430435980666,-0.3239308730180731,-0.6145562369504258,-0.32109495962254897,-0.6598512289999064,-0.26890313173490177,-0.2784312394208762,-0.24078218315772537,-1.4962926012439115,1.6242678436331162,-0.15411200176997097,0.31888352308828777,-0.2399155645792876,0.085511561485111,-0.625596906470403,0,1,0
SYN_disrupted_grid_none_0404,-0.397399793258557,-0.06921973409131825,-0.3297036536236853,-0.39714504724264466,-0.06895003636397691,-0.3306039368451807,0.4516661315231183,-0.329310837938659,-0.31683746835630133,-0.3014828857971677,-0.5518751025759625,0.18670893439652664,0.27726293743646535,-0.032924569962360616,-0.5615011240559221,-0.524702692030508,1.2665338508582602,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,-0.03052535334085349,-0.20548465447294642,-0.29692447193761773,-1.4962926012439115,1.6242678436331162,-0.15411200176997097,0.31888352308828777,-0.2399155645792876,0.14701006645508596,-0.647170522734245,0,1,0
SYN_disrupted_grid_none_0429,-0.5944260594003801,-0.43119418910896057,-0.42901921724748654,-0.5941755432251122,-0.4309466384530029,-0.4262954103573195,0.21845967518301548,-0.32585086718731715,-0.3113282568036043,-0.33347531610872355,-0.4088595325625365,-0.13013929036986202,-0.04600015303566135,-0.02323796306562695,-0.5615011240559221,-0.524702692030508,1.2329715119093592,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,-0.42059808162202345,-0.5081562651644913,-0.32023158398984464,-1.4962322275501319,1.6242678436331162,-0.15508802289062432,0.35748005315553955,-0.2399155645792876,0.10980726715226147,-0.6595753520859543,0,1,0
SYN_disrupted_grid_none_0458,-0.42554640270738886,-0.2502069616001394,-0.3700592272807163,-0.42529226095442574,-0.2499483374084899,-0.36968918658957545,0.3883426362353538,-0.32585086718731715,-0.3113282568036043,-0.30663420932190977,-0.5052620970471837,0.028284822013332312,0.115631392200402,-0.02323796306562695,-0.5615011240559221,-0.524702692030508,1.1036337179111546,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,-0.3122445459883651,-0.26616076871716493,-0.2916473899635289,-1.4963529749376907,1.6242678436331162,-0.15508802289062432,0.35748005315553955,-0.2399155645792876,-0.017745187600279527,-0.6595753520859543,0,1,0
SYN_disrupted_grid_none_0481,-0.2566667460143977,-0.06921973409131825,-0.29519991417683944,-0.2564089786837392,-0.06895003636397691,-0.2969097560310473,0.494374427419349,-0.32585086718731715,-0.3113282568036043,-0.279793102535096,-0.5517070415474843,0.18670893439652664,0.27726293743646535,-0.02323796306562695,-0.5615011240559221,-0.4900259373640231,1.2005006311376578,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6288286324454017,-0.32285876402523445,-0.7329010044254055,-0.24723242460817013,-0.12879693934601835,-0.30557302295070826,-1.4962926012439115,1.6242678436331162,-0.15508802289062432,0.35748005315553955,-0.2399155645792876,-0.0693735621429748,-0.6504065651738216,0,1,0
SYN_disrupted_grid_none_0521,-0.4677663168806367,-0.43119418910896057,-0.4098903440981552,-0.46751308152209736,-0.4309466384530029,-0.40810055271768747,0.28563507690260437,-0.32066091106030437,-0.3031792147152399,-0.31422563346363486,-0.4078723319723215,-0.13013929036986202,-0.04600015303566135,-0.016130452742017513,-0.5615011240559221,-0.524702692030508,1.1653011049229567,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,-0.38809202093192596,-0.46624033724061364,-0.32184402570414977,-1.4962322275501319,1.6242678436331162,-0.1538243195446584,0.30055017130634304,-0.2399155645792876,0.13106600961101844,-0.6682047985914911,0,1,0
SYN_disrupted_grid_none_0540,-0.2566667460143977,-0.2502069616001394,-0.3366044015130545,-0.2564089786837392,-0.2499483374084899,-0.33734277300800736,0.4410947711527645,-0.32066091106030437,-0.3031792147152399,-0.28096796579512484,-0.5051071294901675,0.028284822013332312,0.115631392200402,-0.016130452742017513,-0.5615011240559221,-0.49649109501370675,1.2045935993021581,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6308172834789996,-0.32285876402523445,-0.7382795863499095,-0.26890313173490177,-0.2538902980134537,-0.2840249382231778,-1.4962322275501319,1.6242678436331162,-0.1538243195446584,0.30055017130634304,-0.2399155645792876,0.13106600961101844,-0.6606540328991463,0,1,0
SYN_disrupted_grid_none_0567,-0.0455671751481587,-0.06921973409131825,-0.24344430500657058,-0.04530487584538104,-0.06895003636397691,-0.24636848480984727,0.5377715667977774,-0.32066091106030437,-0.3031792147152399,-0.24771029812661483,-0.5517734527603506,0.18670893439652664,0.27726293743646535,-0.016130452742017513,-0.5615011240559221,-0.49649109501370675,1.1914961011757577,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6308172834789996,-0.32285876402523445,-0.7382795863499095,-0.03052535334085349,-0.004390727037991002,-0.2812398116257419,-1.4962322275501319,1.6242678436331162,-0.1538243195446584,0.30055017130634304,-0.2399155645792876,0.1515655112676762,-0.6606540328991463,0,1,0
SYN_disrupted_grid_none_0587,-0.3411065743608933,-0.43119418910896057,-0.39076147094882385,-0.34085061981908243,-0.4309466384530029,-0.38990569507805545,0.3314094656849787,-0.3154709549332916,-0.29503017262687553,-0.29497595081854616,-0.40719963776482987,-0.13013929036986202,-0.04600015303566135,-0.011272154546132552,-0.5615011240559221,-0.5011930278498402,1.196407662973158,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6321603877924603,-0.32285876402523445,-0.7419606897590155,-0.19305565679134096,-0.40591324971863396,-0.2706856476775636,-1.4962926012439115,1.6242678436331162,-0.15229928654363756,0.15967283656087458,-0.2399155645792876,0.14549158485088837,-0.6676654581848951,0,1,0
SYN_disrupted_grid_none_0619,-0.0877870893214065,-0.2502069616001394,-0.3031495757453927,-0.08752569641305268,-0.2499483374084899,-0.3049963594264393,0.476852929720942,-0.3154709549332916,-0.29503017262687553,-0.25530172226833997,-0.5050020843676262,0.028284822013332312,0.115631392200402,-0.011272154546132552,-0.5615011240559221,-0.45358595788398814,1.196407662973158,-0.22721023660759615,0.23748430435980666,-0.3230959559099492,-0.6182214737785032,-0.32109495962254897,-0.7026907367899365,0.20785242505319482,-0.03983875351537914,-0.30498668050914285,-1.4963529749376907,1.6242678436331162,-0.15229928654363756,0.15967283656087458,-0.2399155645792876,0.18041666174741774,-0.6552606288331858,0,1,0
SYN_disrupted_grid_none_0641,0.1655323957180803,-0.06921973409131825,-0.19168869583630171,0.1657992269929771,-0.06895003636397691,-0.1958272135886472,0.567093958269688,-0.3154709549332916,-0.29503017262687553,-0.21562749371813372,-0.5518183252014767,0.18670893439652664,0.27726293743646535,-0.011272154546132552,-0.5615011240559221,-0.5011930278498402,1.2073222447451584,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6321603877924603,-0.32285876402523445,-0.7419606897590155,0.18618171792646315,0.11661247472820721,-0.3552655448733807,-1.4962926012439115,1.6242678436331162,-0.15229928654363756,0.15967283656087458,-0.2399155645792876,0.3011359492810725,-0.6676654581848951,0,1,0
SYN_disrupted_grid_none_0666,-0.6788658877468756,-0.2954537684773447,-0.4256240492859169,-0.6786171843604555,-0.29519791266961815,-0.4232629340840475,0.2193208982819851,-0.32491933660041744,-0.30995095391543004,-0.3302218486194128,-0.4090997743844909,-0.13013929036986202,-0.04600015303566135,-0.024257605896862086,-0.5615011240559221,-0.524702692030508,1.1603895431255566,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,-0.3555859602418284,-0.4294289251294798,-0.285637379937483,-1.4967755907941467,1.6242678436331162,-0.1523429634887868,0.1731816220844123,-0.2399155645792876,-0.04507785647582433,-0.6574179904595701,0,1,0
SYN_disrupted_grid_none_0694,-0.5381328405027164,-0.06921973409131825,-0.36420739307053124,-0.5378811158015501,-0.06895003636397691,-0.3642981176593141,0.38885981402866177,-0.32491933660041744,-0.30995095391543004,-0.3022962526694954,-0.505411171173167,0.028284822013332312,0.115631392200402,-0.024257605896862086,-0.5615011240559221,-0.524702692030508,1.1914961011757577,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,-0.22556171748143847,-0.24843675547847088,-0.22421800918350143,-1.4962926012439115,1.6242678436331162,-0.1523429634887868,0.1731816220844123,-0.2399155645792876,0.028568501327726283,-0.6574179904595701,0,1,0
SYN_disrupted_grid_none_0724,-0.397399793258557,0.15701430029470823,-0.2862289419206595,-0.39714504724264466,0.15729783994166432,-0.28848621082751397,0.49471884916044784,-0.32491933660041744,-0.30995095391543004,-0.274370656719578,-0.5518073360322213,0.18670893439652664,0.27726293743646535,-0.024257605896862086,-0.5615011240559221,-0.524702692030508,1.1914961011757577,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,0.02365141447597567,-0.14243079568347533,-0.2931132460674424,-1.4963529749376907,1.6242678436331162,-0.1523429634887868,0.1731816220844123,-0.2399155645792876,0.05286420699487675,-0.6574179904595701,0,1,0
SYN_disrupted_grid_none_0751,-0.5944260594003801,-0.2954537684773447,-0.4098903440981552,-0.5941755432251122,-0.29519791266961815,-0.40810055271768747,0.28563507690260437,-0.32066091106030437,-0.3031792147152399,-0.31422563346363486,-0.4078723319723215,-0.13013929036986202,-0.04600015303566135,-0.016130452742017513,-0.5615011240559221,-0.524702692030508,1.230788595554959,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,-0.22556171748143847,-0.5224772678613561,-0.30762522149618743,-1.4962322275501319,1.6242678436331162,-0.1538243195446584,0.30055017130634304,-0.2399155645792876,0.09006700629770124,-0.6682047985914911,0,1,0
SYN_disrupted_grid_none_0778,-0.42554640270738886,-0.06921973409131825,-0.3366044015130545,-0.42529226095442574,-0.06895003636397691,-0.33734277300800736,0.4410947711527645,-0.32066091106030437,-0.3031792147152399,-0.28096796579512484,-0.5051071294901675,0.028284822013332312,0.115631392200402,-0.016130452742017513,-0.5615011240559221,-0.524702692030508,1.2045935993021581,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,-0.26890313173490177,-0.13527574787757798,-0.2444468234175097,-1.4962926012439115,1.6242678436331162,-0.1538243195446584,0.30055017130634304,-0.2399155645792876,0.06956750464104264,-0.6682047985914911,0,1,0
SYN_disrupted_grid_none_0804,-0.2566667460143977,0.15701430029470823,-0.24344430500657058,-0.2564089786837392,0.15729783994166432,-0.24636848480984727,0.5377715667977774,-0.32066091106030437,-0.3031792147152399,-0.24771029812661483,-0.5517734527603506,0.18670893439652664,0.27726293743646535,-0.016130452742017513,-0.5615011240559221,-0.524702692030508,1.1653011049229567,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,0.02365141447597567,0.01606005746819446,-0.2689266203528674,-1.4962926012439115,1.6242678436331162,-0.1538243195446584,0.30055017130634304,-0.2399155645792876,0.19332375538309177,-0.6682047985914911,0,1,0
