,world_area,aspect_ratio,N,density,speed_mean,pause_ratio,wait_mean,mm_WDM,mm_RWP,mm_MapRoute,mm_Cluster,mm_Bus,mm_ShortestPath,mm_External,mm_Linear,transmitRange,contact_rate_proxy,event_interval_mean,event_size_mean,msgTtl,pattern_uniform,pattern_burst,pattern_hub_target,nrof_event_generators,bufferSize,transmitSpeed,workDayLength,timeDiffSTD,probGoShoppingAfterWork,nrOfMeetingSpots,nrOfOffices,officeSize,nrOfShops,ownCarProb,shopSize,officeWaitTime_mean,shoppingWaitTime_mean,eveningGroupSize_mean,eveningWaitTime_mean,afterShoppingStopTime_mean,clusterRange_mean,event2_interval_mean,event2_size_mean,Scenario.endTime,nrofHostGroups,has_active_times
C6_EmergencyDrill_Evacuation__TP04_FewLarge,2157984.0,0.9291338582677166,80,37.0716372317867,3.0,0.07692307692307693,5.0,0,0,0,0,0,1,0,0,10.0,0.011121491169536011,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
C6_EmergencyDrill_Evacuation__TP05_CriticalTTL,2157984.0,0.9291338582677166,80,37.0716372317867,3.0,0.07692307692307693,5.0,0,0,0,0,0,1,0,0,10.0,0.011121491169536011,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
C6_EmergencyDrill_Evacuation__TP06_OneToMany,2157984.0,0.9291338582677166,80,37.0716372317867,3.0,0.07692307692307693,5.0,0,0,0,0,0,1,0,0,10.0,0.011121491169536011,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
C6_EmergencyDrill_Evacuation__TP07_BurstWindow,2157984.0,0.9291338582677166,80,37.0716372317867,3.0,0.07692307692307693,5.0,0,0,0,0,0,1,0,0,10.0,0.011121491169536011,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
C6_EmergencyDrill_Evacuation__TP08_HubTarget,2157984.0,0.9291338582677166,80,37.0716372317867,3.0,0.07692307692307693,5.0,0,0,0,0,0,1,0,0,10.0,0.011121491169536011,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
C6_EmergencyDrill_Evacuation__TP09_Bimodal,2157984.0,0.9291338582677166,80,37.0716372317867,3.0,0.07692307692307693,5.0,0,0,0,0,0,1,0,0,10.0,0.011121491169536011,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,7200.0,1,0
C6_EmergencyDrill_Evacuation__TP10_Storm,2157984.0,0.9291338582677166,80,37.0716372317867,3.0,0.07692307692307693,5.0,0,0,0,0,0,1,0,0,10.0,0.011121491169536011,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
C6_EmergencyDrill_Evacuation__TP11_ManyToOne,2157984.0,0.9291338582677166,80,37.0716372317867,3.0,0.07692307692307693,5.0,0,0,0,0,0,1,0,0,10.0,0.011121491169536011,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
C6_EmergencyDrill_Evacuation__TP12_GroupToGroup,2157984.0,0.9291338582677166,80,37.0716372317867,3.0,0.07692307692307693,5.0,0,0,0,0,0,1,0,0,10.0,0.011121491169536011,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP01_Baseline,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,90.0,100000.0,7200.0,1,0,0,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP02_LowLoad,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,450.0,55000.0,21600.0,1,0,0,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP03_ManySmall,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,20.0,5500.0,7200.0,1,0,0,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP04_FewLarge,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,240.0,1250000.0,14400.0,1,0,0,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP05_CriticalTTL,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,90.0,55000.0,5.0,1,0,0,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP06_OneToMany,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,45.0,55000.0,7200.0,0,0,1,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP07_BurstWindow,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,10.0,100000.0,7200.0,0,1,0,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP08_HubTarget,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,45.0,100000.0,7200.0,0,0,1,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP09_Bimodal,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,90.0,30000.0,7200.0,1,0,0,2,30000000.0,1000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP10_Storm,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,7.5,300000.0,60.0,1,0,0,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP11_ManyToOne,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,45.0,55000.0,7200.0,0,0,1,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V1_TaxiLow_ManhattanMidtownGrid__TP12_GroupToGroup,5915000.0,0.9464,5,0.8453085376162299,11.0,0.21568627450980393,16.5,0,0,1,0,0,0,0,0,8.0,0.0005950972104818258,90.0,100000.0,7200.0,0,0,1,1,30000000.0,1000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP01_Baseline,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP02_LowLoad,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP03_ManySmall,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP04_FewLarge,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP05_CriticalTTL,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP06_OneToMany,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP07_BurstWindow,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP08_HubTarget,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP09_Bimodal,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP10_Storm,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP11_ManyToOne,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V2_TaxiHigh_ManhattanMidtownGrid__TP12_GroupToGroup,5915000.0,0.9464,26,4.395604395604396,14.0,0.09774436090225563,6.5,0,0,1,0,0,0,0,0,16.0,0.015753846153846156,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP01_Baseline,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP02_LowLoad,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP03_ManySmall,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP04_FewLarge,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP05_CriticalTTL,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP06_OneToMany,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP07_BurstWindow,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP08_HubTarget,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP09_Bimodal,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP10_Storm,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP11_ManyToOne,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V3_BusOnlyCarriers_ManhattanMidtownGrid__TP12_GroupToGroup,5915000.0,0.9464,9,1.521555367709214,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.001293322062552832,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP01_Baseline,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,90.0,100000.0,7200.0,1,0,0,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP02_LowLoad,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,450.0,55000.0,21600.0,1,0,0,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP03_ManySmall,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,20.0,5500.0,7200.0,1,0,0,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP04_FewLarge,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,240.0,1250000.0,14400.0,1,0,0,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP05_CriticalTTL,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,90.0,55000.0,5.0,1,0,0,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP06_OneToMany,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,45.0,55000.0,7200.0,0,0,1,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP07_BurstWindow,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,10.0,100000.0,7200.0,0,1,0,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP08_HubTarget,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,45.0,100000.0,7200.0,0,0,1,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP09_Bimodal,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,90.0,30000.0,7200.0,1,0,0,2,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,450.0,3000000.0,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP10_Storm,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,7.5,300000.0,60.0,1,0,0,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP11_ManyToOne,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,45.0,55000.0,7200.0,0,0,1,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V4_CarOwnership_0_ManhattanMidtownGrid__TP12_GroupToGroup,5915000.0,0.9464,81,13.693998309382925,8.5,0.25,20.0,1,0,0,0,1,0,0,0,17.0,0.03363930684699915,90.0,100000.0,7200.0,0,0,1,1,24000000.0,2000000.0,25200.0,1800.0,0.5,10.0,10.0,40.0,15.0,0.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP01_Baseline,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP02_LowLoad,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP03_ManySmall,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP04_FewLarge,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP05_CriticalTTL,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP06_OneToMany,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP07_BurstWindow,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP08_HubTarget,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP09_Bimodal,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,450.0,3000000.0,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP10_Storm,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP11_ManyToOne,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
V5_CarOwnership_100_ManhattanMidtownGrid__TP12_GroupToGroup,5915000.0,0.9464,82,13.863060016906172,8.5,0.25,20.0,1,0,0,0,1,0,0,0,14.0,0.023095857988165682,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,32400.0,1800.0,0.3,12.0,7.0,40.0,15.0,1.0,25.0,600.0,330.0,3.0,1050.0,330.0,,,,43200.0,2,0
R10_TinyRange_5m__TP01_Baseline,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R10_TinyRange_5m__TP02_LowLoad,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R10_TinyRange_5m__TP03_ManySmall,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R10_TinyRange_5m__TP04_FewLarge,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R10_TinyRange_5m__TP05_CriticalTTL,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R10_TinyRange_5m__TP06_OneToMany,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R10_TinyRange_5m__TP07_BurstWindow,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R10_TinyRange_5m__TP08_HubTarget,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R10_TinyRange_5m__TP09_Bimodal,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
