scenario_name,base_scenario,family,traffic_profile,scenario_end_time,first_creation_time_norm,median_creation_time_norm,last_creation_time_norm,pct_messages_first_10,pct_messages_last_10,recommended_valid_start_norm,recommended_valid_end_norm,cutoff_seconds,policy_status,notes
R12_SpeedExtremeHigh__TP07_BurstWindow,R12_SpeedExtremeHigh,04_rural,TP07,43200,0.200278,0.239537,0.279977,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
R12_SpeedExtremeHigh__TP08_HubTarget,R12_SpeedExtremeHigh,04_rural,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R12_SpeedExtremeHigh__TP09_Bimodal,R12_SpeedExtremeHigh,04_rural,TP09,43200,0.002014,0.498843,0.998889,10.1222,10.2967,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R12_SpeedExtremeHigh__TP10_Storm,R12_SpeedExtremeHigh,04_rural,TP10,43200,0.000162,0.499734,0.999954,10.0325,9.8214,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
R12_SpeedExtremeHigh__TP11_ManyToOne,R12_SpeedExtremeHigh,04_rural,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R12_SpeedExtremeHigh__TP12_GroupToGroup,R12_SpeedExtremeHigh,04_rural,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R1_Rural_SparseSPMM__TP01_Baseline,R1_Rural_SparseSPMM,04_rural,TP01,43200,0.002014,0.501215,0.999259,10.2459,9.4262,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R1_Rural_SparseSPMM__TP02_LowLoad,R1_Rural_SparseSPMM,04_rural,TP02,43200,0.007569,0.484213,0.989375,10.5263,9.4737,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
R1_Rural_SparseSPMM__TP03_ManySmall,R1_Rural_SparseSPMM,04_rural,TP03,43200,0.000394,0.500764,0.999606,9.5644,10.238,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R1_Rural_SparseSPMM__TP04_FewLarge,R1_Rural_SparseSPMM,04_rural,TP04,43200,0.006181,0.509144,0.998472,9.3923,9.9448,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
R1_Rural_SparseSPMM__TP05_CriticalTTL,R1_Rural_SparseSPMM,04_rural,TP05,43200,0.002014,0.501215,0.999259,10.2459,9.4262,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
R1_Rural_SparseSPMM__TP06_OneToMany,R1_Rural_SparseSPMM,04_rural,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R1_Rural_SparseSPMM__TP07_BurstWindow,R1_Rural_SparseSPMM,04_rural,TP07,43200,0.200278,0.241111,0.279745,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
R1_Rural_SparseSPMM__TP08_HubTarget,R1_Rural_SparseSPMM,04_rural,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R1_Rural_SparseSPMM__TP09_Bimodal,R1_Rural_SparseSPMM,04_rural,TP09,43200,0.002014,0.500278,0.999259,9.9485,9.434,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R1_Rural_SparseSPMM__TP10_Storm,R1_Rural_SparseSPMM,04_rural,TP10,43200,0.000162,0.498287,0.999954,10.1188,9.8747,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
R1_Rural_SparseSPMM__TP11_ManyToOne,R1_Rural_SparseSPMM,04_rural,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R1_Rural_SparseSPMM__TP12_GroupToGroup,R1_Rural_SparseSPMM,04_rural,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R2_VillagesTrails_InterVillage__TP01_Baseline,R2_VillagesTrails_InterVillage,04_rural,TP01,43200,0.002014,0.500208,0.998866,10.4603,9.6234,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R2_VillagesTrails_InterVillage__TP02_LowLoad,R2_VillagesTrails_InterVillage,04_rural,TP02,43200,0.007569,0.493611,0.995625,10.3093,11.3402,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
R2_VillagesTrails_InterVillage__TP03_ManySmall,R2_VillagesTrails_InterVillage,04_rural,TP03,43200,0.000394,0.493692,0.999838,10.2691,9.9103,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R2_VillagesTrails_InterVillage__TP04_FewLarge,R2_VillagesTrails_InterVillage,04_rural,TP04,43200,0.006181,0.498912,0.994884,9.3923,9.3923,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
R2_VillagesTrails_InterVillage__TP05_CriticalTTL,R2_VillagesTrails_InterVillage,04_rural,TP05,43200,0.002014,0.500208,0.998866,10.4603,9.6234,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
R2_VillagesTrails_InterVillage__TP06_OneToMany,R2_VillagesTrails_InterVillage,04_rural,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R2_VillagesTrails_InterVillage__TP07_BurstWindow,R2_VillagesTrails_InterVillage,04_rural,TP07,43200,0.200278,0.240347,0.279861,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
R2_VillagesTrails_InterVillage__TP08_HubTarget,R2_VillagesTrails_InterVillage,04_rural,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R2_VillagesTrails_InterVillage__TP09_Bimodal,R2_VillagesTrails_InterVillage,04_rural,TP09,43200,0.002014,0.502164,0.998866,10.0694,9.5486,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R2_VillagesTrails_InterVillage__TP10_Storm,R2_VillagesTrails_InterVillage,04_rural,TP10,43200,0.000162,0.499711,0.999907,10.1527,9.8765,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
R2_VillagesTrails_InterVillage__TP11_ManyToOne,R2_VillagesTrails_InterVillage,04_rural,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R2_VillagesTrails_InterVillage__TP12_GroupToGroup,R2_VillagesTrails_InterVillage,04_rural,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R3_WildlifeTracking__TP01_Baseline,R3_WildlifeTracking,04_rural,TP01,43200,0.002014,0.504005,0.999861,10.3734,10.3734,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R3_WildlifeTracking__TP02_LowLoad,R3_WildlifeTracking,04_rural,TP02,43200,0.007569,0.497338,0.998032,10.4167,10.4167,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
R3_WildlifeTracking__TP03_ManySmall,R3_WildlifeTracking,04_rural,TP03,43200,0.000394,0.495556,0.999722,10.0179,9.8837,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R3_WildlifeTracking__TP04_FewLarge,R3_WildlifeTracking,04_rural,TP04,43200,0.006181,0.502465,0.996481,10.0,10.0,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
R3_WildlifeTracking__TP05_CriticalTTL,R3_WildlifeTracking,04_rural,TP05,43200,0.002014,0.504005,0.999861,10.3734,10.3734,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
R3_WildlifeTracking__TP06_OneToMany,R3_WildlifeTracking,04_rural,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R3_WildlifeTracking__TP07_BurstWindow,R3_WildlifeTracking,04_rural,TP07,43200,0.200278,0.240058,0.279977,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
R3_WildlifeTracking__TP08_HubTarget,R3_WildlifeTracking,04_rural,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R3_WildlifeTracking__TP09_Bimodal,R3_WildlifeTracking,04_rural,TP09,43200,0.002014,0.503125,0.999861,10.0173,10.19,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R3_WildlifeTracking__TP10_Storm,R3_WildlifeTracking,04_rural,TP10,43200,0.000162,0.499537,0.999907,10.0584,9.8151,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
R3_WildlifeTracking__TP11_ManyToOne,R3_WildlifeTracking,04_rural,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R3_WildlifeTracking__TP12_GroupToGroup,R3_WildlifeTracking,04_rural,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R4_ParkRangers_NuuksioSparseTrails__TP01_Baseline,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP01,43200,0.002014,0.497454,0.99912,10.1871,9.9792,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R4_ParkRangers_NuuksioSparseTrails__TP02_LowLoad,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP02,43200,0.007569,0.499444,0.999769,10.4167,11.4583,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
R4_ParkRangers_NuuksioSparseTrails__TP03_ManySmall,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP03,43200,0.000394,0.496921,0.999861,10.2954,9.9821,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R4_ParkRangers_NuuksioSparseTrails__TP04_FewLarge,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP04,43200,0.006181,0.501412,0.994838,9.4444,9.4444,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
R4_ParkRangers_NuuksioSparseTrails__TP05_CriticalTTL,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP05,43200,0.002014,0.497454,0.99912,10.1871,9.9792,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
R4_ParkRangers_NuuksioSparseTrails__TP06_OneToMany,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R4_ParkRangers_NuuksioSparseTrails__TP07_BurstWindow,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP07,43200,0.200278,0.239572,0.279838,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
R4_ParkRangers_NuuksioSparseTrails__TP08_HubTarget,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP08,43200,0.001319,0.500104,0.999861,10.102,10.0,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R4_ParkRangers_NuuksioSparseTrails__TP09_Bimodal,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP09,43200,0.002014,0.499329,0.99912,10.0173,9.8446,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R4_ParkRangers_NuuksioSparseTrails__TP10_Storm,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP10,43200,0.000162,0.500197,0.999954,10.1041,9.9089,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
R4_ParkRangers_NuuksioSparseTrails__TP11_ManyToOne,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R4_ParkRangers_NuuksioSparseTrails__TP12_GroupToGroup,R4_ParkRangers_NuuksioSparseTrails,04_rural,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R5_MountainRescue__TP01_Baseline,R5_MountainRescue,04_rural,TP01,14400,0.006042,0.504306,0.997569,9.9379,9.9379,0.0,1.0,12960.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R5_MountainRescue__TP02_LowLoad,R5_MountainRescue,04_rural,TP02,14400,0.022708,0.496042,0.994514,9.0909,12.1212,0.0,1.0,12960.0,late_message_bias,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
R5_MountainRescue__TP03_ManySmall,R5_MountainRescue,04_rural,TP03,14400,0.001181,0.494514,0.998819,9.7959,9.7959,0.0,1.0,12960.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R5_MountainRescue__TP04_FewLarge,R5_MountainRescue,04_rural,TP04,14400,0.018542,0.499931,0.988819,10.3448,10.3448,0.0,1.0,12960.0,sensitivity_required,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
R5_MountainRescue__TP05_CriticalTTL,R5_MountainRescue,04_rural,TP05,14400,0.006042,0.504306,0.997569,9.9379,9.9379,0.0,1.0,12960.0,ok,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
R5_MountainRescue__TP06_OneToMany,R5_MountainRescue,04_rural,TP06,14400,0.003958,0.504028,0.997708,10.1538,10.1538,0.0,1.0,12960.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R5_MountainRescue__TP07_BurstWindow,R5_MountainRescue,04_rural,TP07,14400,0.200833,0.240556,0.279722,0.0,0.0,0.0,1.0,12960.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
R5_MountainRescue__TP08_HubTarget,R5_MountainRescue,04_rural,TP08,14400,0.003958,0.504028,0.997708,10.1538,10.1538,0.0,1.0,12960.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R5_MountainRescue__TP09_Bimodal,R5_MountainRescue,04_rural,TP09,14400,0.006042,0.506979,0.997569,9.375,9.8958,0.0,1.0,12960.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R5_MountainRescue__TP10_Storm,R5_MountainRescue,04_rural,TP10,14400,0.000486,0.500972,0.999931,10.0534,9.8106,0.0,1.0,12960.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
R5_MountainRescue__TP11_ManyToOne,R5_MountainRescue,04_rural,TP11,14400,0.003958,0.504028,0.997708,10.1538,10.1538,0.0,1.0,12960.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R5_MountainRescue__TP12_GroupToGroup,R5_MountainRescue,04_rural,TP12,14400,0.006042,0.496389,0.992639,10.0629,9.434,0.0,1.0,12960.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R6_SparseLongRange__TP01_Baseline,R6_SparseLongRange,04_rural,TP01,43200,0.002014,0.503472,0.998634,10.1031,10.1031,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R6_SparseLongRange__TP02_LowLoad,R6_SparseLongRange,04_rural,TP02,43200,0.007569,0.501794,0.999352,10.4167,11.4583,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
R6_SparseLongRange__TP03_ManySmall,R6_SparseLongRange,04_rural,TP03,43200,0.000394,0.49522,0.999606,10.2599,10.3047,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R6_SparseLongRange__TP04_FewLarge,R6_SparseLongRange,04_rural,TP04,43200,0.006181,0.501308,0.99463,9.3407,9.3407,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
R6_SparseLongRange__TP05_CriticalTTL,R6_SparseLongRange,04_rural,TP05,43200,0.002014,0.503472,0.998634,10.1031,10.1031,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
R6_SparseLongRange__TP06_OneToMany,R6_SparseLongRange,04_rural,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R6_SparseLongRange__TP07_BurstWindow,R6_SparseLongRange,04_rural,TP07,43200,0.200278,0.24,0.279907,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
R6_SparseLongRange__TP08_HubTarget,R6_SparseLongRange,04_rural,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R6_SparseLongRange__TP09_Bimodal,R6_SparseLongRange,04_rural,TP09,43200,0.002014,0.503472,0.998634,9.777,9.9485,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R6_SparseLongRange__TP10_Storm,R6_SparseLongRange,04_rural,TP10,43200,0.000162,0.499815,1.0,10.0633,9.9984,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
R6_SparseLongRange__TP11_ManyToOne,R6_SparseLongRange,04_rural,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R6_SparseLongRange__TP12_GroupToGroup,R6_SparseLongRange,04_rural,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R7_SparseTinyBuffer__TP01_Baseline,R7_SparseTinyBuffer,04_rural,TP01,43200,0.002014,0.498588,0.998102,10.3734,10.3734,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R7_SparseTinyBuffer__TP02_LowLoad,R7_SparseTinyBuffer,04_rural,TP02,43200,0.007569,0.500995,0.996505,10.3093,11.3402,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
R7_SparseTinyBuffer__TP03_ManySmall,R7_SparseTinyBuffer,04_rural,TP03,43200,0.000394,0.49831,0.999838,10.0136,10.0136,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R7_SparseTinyBuffer__TP04_FewLarge,R7_SparseTinyBuffer,04_rural,TP04,43200,0.006181,0.504097,0.999884,9.4972,10.0559,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
R7_SparseTinyBuffer__TP05_CriticalTTL,R7_SparseTinyBuffer,04_rural,TP05,43200,0.002014,0.498588,0.998102,10.3734,10.3734,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
R7_SparseTinyBuffer__TP06_OneToMany,R7_SparseTinyBuffer,04_rural,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R7_SparseTinyBuffer__TP07_BurstWindow,R7_SparseTinyBuffer,04_rural,TP07,43200,0.200278,0.240428,0.279792,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
R7_SparseTinyBuffer__TP08_HubTarget,R7_SparseTinyBuffer,04_rural,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R7_SparseTinyBuffer__TP09_Bimodal,R7_SparseTinyBuffer,04_rural,TP09,43200,0.002014,0.497616,0.998102,10.052,10.3986,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R7_SparseTinyBuffer__TP10_Storm,R7_SparseTinyBuffer,04_rural,TP10,43200,0.000162,0.500718,0.999884,10.1025,10.0211,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
R7_SparseTinyBuffer__TP11_ManyToOne,R7_SparseTinyBuffer,04_rural,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R7_SparseTinyBuffer__TP12_GroupToGroup,R7_SparseTinyBuffer,04_rural,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R8_IntermittentPower__TP01_Baseline,R8_IntermittentPower,04_rural,TP01,43200,0.002014,0.504282,0.999167,9.9792,10.1871,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R8_IntermittentPower__TP02_LowLoad,R8_IntermittentPower,04_rural,TP02,43200,0.007569,0.499155,0.996991,10.4167,9.375,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
R8_IntermittentPower__TP03_ManySmall,R8_IntermittentPower,04_rural,TP03,43200,0.000394,0.498044,0.999769,9.7738,10.0905,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R8_IntermittentPower__TP04_FewLarge,R8_IntermittentPower,04_rural,TP04,43200,0.006181,0.50463,0.998032,9.4972,10.0559,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
R8_IntermittentPower__TP05_CriticalTTL,R8_IntermittentPower,04_rural,TP05,43200,0.002014,0.504282,0.999167,9.9792,10.1871,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
R8_IntermittentPower__TP06_OneToMany,R8_IntermittentPower,04_rural,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R8_IntermittentPower__TP07_BurstWindow,R8_IntermittentPower,04_rural,TP07,43200,0.200278,0.240799,0.279722,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
R8_IntermittentPower__TP08_HubTarget,R8_IntermittentPower,04_rural,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R8_IntermittentPower__TP09_Bimodal,R8_IntermittentPower,04_rural,TP09,43200,0.002014,0.502755,0.999167,9.7222,10.0694,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R8_IntermittentPower__TP10_Storm,R8_IntermittentPower,04_rural,TP10,43200,0.000162,0.500208,0.999977,10.0536,10.0698,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
