map_id,validation_status,reason,source_type,archetype
SYN_bus_route_corridor_none_1885,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1920,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1948,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1971,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_campus_compact_none_0004,FAIL,invalid_world_size;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_0035,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0062,FAIL,invalid_world_size;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_0088,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0119,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0154,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0176,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0204,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0231,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0259,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0284,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0316,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0553,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0578,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0606,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0631,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0659,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0687,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0720,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0745,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0770,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0798,FAIL,invalid_world_size;other,synthetic,campus_compact
SYN_campus_compact_none_0821,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_0843,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1090,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1117,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1137,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1166,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1184,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1207,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1233,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1260,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1293,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1325,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1344,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1370,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1607,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1627,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1647,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1665,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1694,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1718,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1744,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1769,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1808,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1835,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1858,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_campus_compact_none_1886,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,campus_compact
SYN_corridor_rollernet_trace_0014,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0041,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0066,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0098,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0127,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0159,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0183,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0211,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0242,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0264,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0291,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0327,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0359,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0384,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0403,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_corridor_rollernet_trace_0428,FAIL,invalid_world_size;too_few_edges;other,trace_reference_synthetic,corridor_linear
SYN_radial_city_none_0025,FAIL,invalid_world_size;other,synthetic,radial_city
SYN_radial_city_none_0998,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,radial_city
SYN_radial_city_none_1939,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,radial_city
SYN_sparse_rural_none_0058,FAIL,other;disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0084,FAIL,other;disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0108,FAIL,other,synthetic,rural_roads
SYN_sparse_rural_none_0140,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0173,FAIL,other,synthetic,rural_roads
SYN_sparse_rural_none_0201,FAIL,other,synthetic,rural_roads
SYN_sparse_rural_none_0226,FAIL,other;disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0255,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0281,FAIL,other;disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0346,FAIL,other,synthetic,rural_roads
SYN_sparse_rural_none_0414,FAIL,other,synthetic,rural_roads
SYN_sparse_rural_none_0468,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0501,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0530,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0547,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0574,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0602,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0626,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0655,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0678,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0765,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0815,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0862,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0893,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0924,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0948,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_0975,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1004,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1029,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1084,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1111,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1156,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1181,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1204,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1322,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1340,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1364,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1384,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1416,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1442,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1471,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1497,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1525,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1600,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1661,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1714,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1740,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1763,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1795,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1831,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1853,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1942,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1967,FAIL,disconnected_unmarked,synthetic,rural_roads
SYN_sparse_rural_none_1994,FAIL,disconnected_unmarked,synthetic,rural_roads
