map_id,batch_target,source_type,anchor_id,archetype,generator_type,world_size_x,world_size_y,world_area,bbox_width,bbox_height,useful_area,useful_area_ratio,n_nodes,n_edges,total_road_length_m,road_density,avg_edge_length_m,median_edge_length_m,avg_degree,max_degree,dead_end_ratio,intersection_ratio,n_components,largest_component_ratio,bridge_edges_count,bridge_edges_ratio,articulation_points_count,articulation_points_ratio,graph_diameter_approx,avg_shortest_path_approx,circuity_approx,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score,tree_like_score,supports_map_based,supports_route_movement_candidate,supports_cluster_overlay,supports_wdm_candidate,supports_bus_route_candidate,validation_status,feature_omissions,sampling_seed
OSM_sf_mission_corridor_offset_w_5000m_500m_0971,1000,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809445,17506,19107,740465.55,0.0007477442051878663,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3361.48,1.2445,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,319851152
OSM_sf_mission_corridor_offset_w_5000m_500m_1087,1200,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809445,17506,19107,740465.55,0.0007477442051878663,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3328.43,1.2587,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,2946085713
OSM_tampere_suburban_exact_1000m_0m_0052,100,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.00034651309696847037,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,419.3,1.7829,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,1014971175
OSM_tampere_suburban_exact_1000m_0m_0189,200,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.00034651309696847037,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,436.28,2.0032,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,1622764173
OSM_tampere_suburban_exact_1000m_0m_0325,400,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.00034651309696847037,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,406.05,1.8771,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,1554229564
OSM_tampere_suburban_exact_1000m_0m_0480,600,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.00034651309696847037,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,404.99,2.3046,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,1046586876
OSM_tampere_suburban_exact_1000m_0m_0627,800,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.00034651309696847037,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,464.06,1.9734,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,134955717
OSM_tampere_suburban_exact_1000m_0m_0769,800,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.00034651309696847037,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,435.67,2.143,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,1645532538
OSM_tampere_suburban_exact_1000m_0m_0915,1000,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.00034651309696847037,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,400.46,1.6865,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,312833163
OSM_tampere_suburban_exact_1000m_0m_1068,1200,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.00034651309696847037,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,402.93,1.8662,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,3458373355
OSM_tampere_suburban_exact_1500m_0m_0111,200,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.00032784020635497,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,670.65,1.4044,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,2582253825
OSM_tampere_suburban_exact_1500m_0m_0245,400,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.00032784020635497,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,688.93,1.4084,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,752644620
OSM_tampere_suburban_exact_1500m_0m_0379,400,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.00032784020635497,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,735.5,1.4309,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,3161987233
OSM_tampere_suburban_exact_1500m_0m_0529,600,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.00032784020635497,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,754.83,1.4134,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,4223373014
OSM_tampere_suburban_exact_1500m_0m_0684,800,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.00032784020635497,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,668.94,1.4261,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,4075549125
OSM_tampere_suburban_exact_1500m_0m_0829,1000,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.00032784020635497,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,691.58,1.377,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,2309731646
OSM_tampere_suburban_exact_1500m_0m_0976,1000,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.00032784020635497,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,720.22,1.4554,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,4203814417
OSM_tampere_suburban_exact_1500m_0m_1119,1200,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.00032784020635497,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,681.29,1.4139,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,3826580860
OSM_tampere_suburban_exact_2500m_0m_0023,100,osm,tampere_suburban,suburban_low_density,,2434,2525,6145850.0,2383.6,2474.1,5897258.12,0.9595512616147249,1274,1349,51985.33,0.00021949770983671908,21.7421,14.8382,2.1177,4,0.0212,0.1122,1,1.0,251,0.186064,251,0.197017,4200.89,1568.6,1.4438,4.9054,0.4789,3.7118,0.5487,0.0,0.911,0.4818,yes,yes,no,no,partial,PASS,,981128868
OSM_tampere_suburban_exact_2500m_0m_0158,200,osm,tampere_suburban,suburban_low_density,,2434,2525,6145850.0,2383.6,2474.1,5897258.12,0.9595512616147249,1274,1349,51985.33,0.00021949770983671908,21.7421,14.8382,2.1177,4,0.0212,0.1122,1,1.0,251,0.186064,251,0.197017,4200.89,1512.98,1.4095,4.9054,0.4789,3.7118,0.5487,0.0,0.911,0.4818,yes,yes,no,no,partial,PASS,,676161790
OSM_tampere_suburban_exact_2500m_0m_0306,400,osm,tampere_suburban,suburban_low_density,,2434,2525,6145850.0,2383.6,2474.1,5897258.12,0.9595512616147249,1274,1349,51985.33,0.00021949770983671908,21.7421,14.8382,2.1177,4,0.0212,0.1122,1,1.0,251,0.186064,251,0.197017,4200.89,1525.62,1.334,4.9054,0.4789,3.7118,0.5487,0.0,0.911,0.4818,yes,yes,no,no,partial,PASS,,830924255
OSM_tampere_suburban_exact_2500m_0m_0446,600,osm,tampere_suburban,suburban_low_density,,2434,2525,6145850.0,2383.6,2474.1,5897258.12,0.9595512616147249,1274,1349,51985.33,0.00021949770983671908,21.7421,14.8382,2.1177,4,0.0212,0.1122,1,1.0,251,0.186064,251,0.197017,4200.89,1290.78,1.4856,4.9054,0.4789,3.7118,0.5487,0.0,0.911,0.4818,yes,yes,no,no,partial,PASS,,2737769473
OSM_tampere_suburban_exact_2500m_0m_0594,600,osm,tampere_suburban,suburban_low_density,,2434,2525,6145850.0,2383.6,2474.1,5897258.12,0.9595512616147249,1274,1349,51985.33,0.00021949770983671908,21.7421,14.8382,2.1177,4,0.0212,0.1122,1,1.0,251,0.186064,251,0.197017,4200.89,1772.46,1.5131,4.9054,0.4789,3.7118,0.5487,0.0,0.911,0.4818,yes,yes,no,no,partial,PASS,,1864780736
OSM_tampere_suburban_exact_2500m_0m_0734,800,osm,tampere_suburban,suburban_low_density,,2434,2525,6145850.0,2383.6,2474.1,5897258.12,0.9595512616147249,1274,1349,51985.33,0.00021949770983671908,21.7421,14.8382,2.1177,4,0.0212,0.1122,1,1.0,251,0.186064,251,0.197017,4200.89,1564.5,1.3361,4.9054,0.4789,3.7118,0.5487,0.0,0.911,0.4818,yes,yes,no,no,partial,PASS,,1591873984
OSM_tampere_suburban_exact_2500m_0m_0890,1000,osm,tampere_suburban,suburban_low_density,,2434,2525,6145850.0,2383.6,2474.1,5897258.12,0.9595512616147249,1274,1349,51985.33,0.00021949770983671908,21.7421,14.8382,2.1177,4,0.0212,0.1122,1,1.0,251,0.186064,251,0.197017,4200.89,1474.67,1.5009,4.9054,0.4789,3.7118,0.5487,0.0,0.911,0.4818,yes,yes,no,no,partial,PASS,,3895191352
OSM_tampere_suburban_exact_2500m_0m_1033,1200,osm,tampere_suburban,suburban_low_density,,2434,2525,6145850.0,2383.6,2474.1,5897258.12,0.9595512616147249,1274,1349,51985.33,0.00021949770983671908,21.7421,14.8382,2.1177,4,0.0212,0.1122,1,1.0,251,0.186064,251,0.197017,4200.89,1321.05,1.4153,4.9054,0.4789,3.7118,0.5487,0.0,0.911,0.4818,yes,yes,no,no,partial,PASS,,4290875881
OSM_tampere_suburban_exact_2500m_0m_1191,1200,osm,tampere_suburban,suburban_low_density,,2434,2525,6145850.0,2383.6,2474.1,5897258.12,0.9595512616147249,1274,1349,51985.33,0.00021949770983671908,21.7421,14.8382,2.1177,4,0.0212,0.1122,1,1.0,251,0.186064,251,0.197017,4200.89,1443.17,1.4439,4.9054,0.4789,3.7118,0.5487,0.0,0.911,0.4818,yes,yes,no,no,partial,PASS,,433894673
OSM_tampere_suburban_exact_5000m_0m_0079,100,osm,tampere_suburban,suburban_low_density,,5222,5171,27002962.0,5171.06,5120.37,26477734.6,0.9805492671988089,9348,9800,297825.69,0.0003629231489493634,18.8617,12.3105,2.0967,5,0.0194,0.0927,1,1.0,1845,0.188265,1801,0.192662,12854.48,3880.76,1.5595,5.0957,0.4365,1.4056,0.6648,0.0,0.9609,0.4861,yes,yes,no,no,partial,PASS,,504819056
OSM_tampere_suburban_exact_5000m_0m_0217,400,osm,tampere_suburban,suburban_low_density,,5222,5171,27002962.0,5171.06,5120.37,26477734.6,0.9805492671988089,9348,9800,297825.69,0.0003629231489493634,18.8617,12.3105,2.0967,5,0.0194,0.0927,1,1.0,1845,0.188265,1801,0.192662,12854.48,3956.26,1.5282,5.0957,0.4365,1.4056,0.6648,0.0,0.9609,0.4861,yes,yes,no,no,partial,PASS,,2195324144
OSM_tampere_suburban_exact_5000m_0m_0354,400,osm,tampere_suburban,suburban_low_density,,5222,5171,27002962.0,5171.06,5120.37,26477734.6,0.9805492671988089,9348,9800,297825.69,0.0003629231489493634,18.8617,12.3105,2.0967,5,0.0194,0.0927,1,1.0,1845,0.188265,1801,0.192662,12854.48,4242.21,1.4758,5.0957,0.4365,1.4056,0.6648,0.0,0.9609,0.4861,yes,yes,no,no,partial,PASS,,1201557587
OSM_tampere_suburban_exact_5000m_0m_0503,600,osm,tampere_suburban,suburban_low_density,,5222,5171,27002962.0,5171.06,5120.37,26477734.6,0.9805492671988089,9348,9800,297825.69,0.0003629231489493634,18.8617,12.3105,2.0967,5,0.0194,0.0927,1,1.0,1845,0.188265,1801,0.192662,12854.48,3948.51,1.4566,5.0957,0.4365,1.4056,0.6648,0.0,0.9609,0.4861,yes,yes,no,no,partial,PASS,,58986589
OSM_tampere_suburban_exact_5000m_0m_0654,800,osm,tampere_suburban,suburban_low_density,,5222,5171,27002962.0,5171.06,5120.37,26477734.6,0.9805492671988089,9348,9800,297825.69,0.0003629231489493634,18.8617,12.3105,2.0967,5,0.0194,0.0927,1,1.0,1845,0.188265,1801,0.192662,12854.48,3912.98,1.4966,5.0957,0.4365,1.4056,0.6648,0.0,0.9609,0.4861,yes,yes,no,no,partial,PASS,,1461422371
OSM_tampere_suburban_exact_5000m_0m_0797,800,osm,tampere_suburban,suburban_low_density,,5222,5171,27002962.0,5171.06,5120.37,26477734.6,0.9805492671988089,9348,9800,297825.69,0.0003629231489493634,18.8617,12.3105,2.0967,5,0.0194,0.0927,1,1.0,1845,0.188265,1801,0.192662,12854.48,3582.66,1.4934,5.0957,0.4365,1.4056,0.6648,0.0,0.9609,0.4861,yes,yes,no,no,partial,PASS,,138359351
OSM_tampere_suburban_exact_5000m_0m_0944,1000,osm,tampere_suburban,suburban_low_density,,5222,5171,27002962.0,5171.06,5120.37,26477734.6,0.9805492671988089,9348,9800,297825.69,0.0003629231489493634,18.8617,12.3105,2.0967,5,0.0194,0.0927,1,1.0,1845,0.188265,1801,0.192662,12854.48,4029.87,1.6485,5.0957,0.4365,1.4056,0.6648,0.0,0.9609,0.4861,yes,yes,no,no,partial,PASS,,4162444361
OSM_tampere_suburban_exact_5000m_0m_1093,1200,osm,tampere_suburban,suburban_low_density,,5222,5171,27002962.0,5171.06,5120.37,26477734.6,0.9805492671988089,9348,9800,297825.69,0.0003629231489493634,18.8617,12.3105,2.0967,5,0.0194,0.0927,1,1.0,1845,0.188265,1801,0.192662,12854.48,4168.34,1.6003,5.0957,0.4365,1.4056,0.6648,0.0,0.9609,0.4861,yes,yes,no,no,partial,PASS,,764850551
SYN_campus_compact_none_0349,400,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,20,40,3286.95,0.00064,82.1738,76.5367,4.0,7,0.0,0.95,1,1.0,0,0.0,0,0.0,409.85,159.67,2.0235,3.6823,0.425,1.2121,0.6171,0.0,0.5,0.2375,yes,yes,partial,partial,no,PASS,,3947710409
SYN_campus_compact_none_0380,400,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,20,45,4944.31,0.00072,109.8737,104.4031,4.5,8,0.0,1.0,1,1.0,0,0.0,0,0.0,534.92,197.59,1.8833,3.7971,0.3778,1.3663,0.7276,0.0,0.4889,0.2111,yes,yes,partial,partial,no,PASS,,2157655682
SYN_campus_compact_none_0400,600,synthetic,,campus_compact,campus_compact,290,250,72500.0,240.0,200.0,48000.0,0.6620689655172414,20,45,6054.28,0.0006206896551724138,134.5396,113.1371,4.5,10,0.0,1.0,1,1.0,0,0.0,0,0.0,628.19,222.86,2.0942,3.6286,0.3778,1.4912,0.7237,0.0,0.4889,0.2111,yes,yes,partial,partial,no,PASS,,3678315871
SYN_campus_compact_none_0420,600,synthetic,,campus_compact,campus_compact,350,250,87500.0,300.0,200.0,60000.0,0.6857142857142857,20,44,7509.41,0.0005028571428571429,170.6683,141.4214,4.4,9,0.0,1.0,1,1.0,0,0.0,0,0.0,730.06,310.66,2.0102,3.6235,0.3182,1.5833,0.6754,0.0,0.5455,0.2159,yes,yes,partial,partial,no,PASS,,459920951
SYN_campus_compact_none_0451,600,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,23,56,4832.03,0.000896,86.2862,80.0,4.8696,9,0.0,1.0,1,1.0,0,0.0,0,0.0,475.59,169.97,2.0076,3.9547,0.3036,1.1165,0.6481,0.0,0.4464,0.1964,yes,yes,partial,partial,no,PASS,,377692425
SYN_campus_compact_none_0476,600,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,23,65,7878.83,0.00104,121.2128,120.0,5.6522,10,0.0,1.0,1,1.0,0,0.0,0,0.0,529.71,195.87,1.7878,3.9107,0.3231,1.1778,0.7303,0.0,0.5385,0.1692,yes,yes,partial,partial,no,PASS,,2006330532
SYN_campus_compact_none_0506,600,synthetic,,campus_compact,campus_compact,290,290,84100.0,240.0,240.0,57600.0,0.6848989298454221,23,57,8273.29,0.0006777645659928656,145.1454,113.1371,4.9565,10,0.0,1.0,1,1.0,0,0.0,0,0.0,640.0,250.6,1.7834,3.8166,0.3158,1.2179,0.7034,0.0,0.4737,0.193,yes,yes,partial,partial,no,PASS,,1886679928
SYN_campus_compact_none_0533,600,synthetic,,campus_compact,campus_compact,350,350,122500.0,300.0,300.0,90000.0,0.7346938775510204,23,68,13142.79,0.0005551020408163266,193.2763,200.0,5.913,11,0.0,1.0,1,1.0,0,0.0,0,0.0,1012.9,268.06,1.8466,3.8451,0.2941,1.2432,0.6506,0.0,0.5735,0.1618,yes,yes,partial,partial,no,PASS,,3382875260
SYN_campus_compact_none_0866,1000,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,20,56,4463.57,0.000896,79.7066,76.5367,5.6,11,0.0,1.0,1,1.0,0,0.0,0,0.0,442.84,133.59,1.4737,3.6838,0.4286,1.2121,0.6171,0.0,0.4286,0.1696,yes,yes,partial,partial,no,PASS,,3164698286
SYN_campus_compact_none_0900,1000,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,20,60,7066.29,0.00096,117.7715,120.0,6.0,11,0.0,1.0,1,1.0,0,0.0,0,0.0,526.06,167.15,1.8629,3.9281,0.3167,1.3663,0.7276,0.0,0.4,0.1583,yes,yes,partial,partial,no,PASS,,2414154696
SYN_campus_compact_none_0928,1000,synthetic,,campus_compact,campus_compact,290,250,72500.0,240.0,200.0,48000.0,0.6620689655172414,20,60,8460.45,0.0008275862068965517,141.0075,113.1371,6.0,10,0.0,1.0,1,1.0,0,0.0,0,0.0,621.26,200.9,1.7593,3.8829,0.3333,1.4912,0.7237,0.0,0.5667,0.1583,yes,yes,partial,partial,no,PASS,,3674165690
SYN_campus_compact_none_0955,1000,synthetic,,campus_compact,campus_compact,350,250,87500.0,300.0,200.0,60000.0,0.6857142857142857,20,59,9604.49,0.0006742857142857143,162.788,141.4214,5.9,11,0.0,1.0,1,1.0,0,0.0,0,0.0,721.11,246.36,1.5884,3.6229,0.3729,1.5833,0.6754,0.0,0.4068,0.161,yes,yes,partial,partial,no,PASS,,2171135887
SYN_campus_compact_none_0979,1000,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,23,88,7358.44,0.001408,83.6186,80.0,7.6522,12,0.0,1.0,1,1.0,0,0.0,0,0.0,475.59,130.83,1.7686,3.9156,0.3182,1.1165,0.6481,0.0,0.375,0.125,yes,yes,partial,partial,no,PASS,,1809268494
SYN_campus_compact_none_1008,1200,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,23,77,9031.79,0.001232,117.2959,120.0,6.6957,12,0.0,1.0,1,1.0,0,0.0,0,0.0,540.48,188.15,2.1665,3.6895,0.3377,1.1778,0.7303,0.0,0.4416,0.1429,yes,yes,partial,partial,no,PASS,,2261800
SYN_campus_compact_none_1038,1200,synthetic,,campus_compact,campus_compact,290,290,84100.0,240.0,240.0,57600.0,0.6848989298454221,23,89,13765.68,0.0010582639714625446,154.6705,160.0,7.7391,14,0.0,1.0,1,1.0,0,0.0,0,0.0,699.41,209.94,1.6155,3.8753,0.3483,1.2179,0.7034,0.0,0.3371,0.1236,yes,yes,partial,partial,no,PASS,,4169589351
SYN_campus_compact_none_1055,1200,synthetic,,campus_compact,campus_compact,350,350,122500.0,300.0,300.0,90000.0,0.7346938775510204,23,85,16130.65,0.0006938775510204082,189.7723,200.0,7.3913,13,0.0,1.0,1,1.0,0,0.0,0,0.0,730.06,242.83,1.3211,3.8057,0.3765,1.2432,0.6506,0.0,0.4,0.1294,yes,yes,partial,partial,no,PASS,,3406293028
SYN_campus_compact_none_1392,1600,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,20,74,5939.53,0.001184,80.2639,78.2683,7.4,12,0.0,1.0,1,1.0,0,0.0,0,0.0,442.84,128.5,1.3094,3.8166,0.4189,1.2121,0.6171,0.0,0.473,0.1284,yes,yes,partial,partial,no,PASS,,3628480829
SYN_campus_compact_none_1421,1600,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,20,75,8305.7,0.0012,110.7427,84.8528,7.5,12,0.0,1.0,1,1.0,0,0.0,0,0.0,483.09,178.25,1.9438,3.7212,0.4,1.3663,0.7276,0.0,0.4933,0.1267,yes,yes,partial,partial,no,PASS,,3016102375
SYN_campus_compact_none_1451,1600,synthetic,,campus_compact,campus_compact,290,250,72500.0,240.0,200.0,48000.0,0.6620689655172414,20,72,10155.09,0.0009931034482758621,141.043,136.5685,7.2,12,0.0,1.0,1,1.0,0,0.0,0,0.0,621.26,194.87,1.5095,3.6637,0.4028,1.4912,0.7237,0.0,0.3889,0.1319,yes,yes,partial,partial,no,PASS,,2899976307
SYN_campus_compact_none_1475,1600,synthetic,,campus_compact,campus_compact,350,250,87500.0,300.0,200.0,60000.0,0.6857142857142857,20,73,12955.37,0.0008342857142857143,177.4708,200.0,7.3,12,0.0,1.0,1,1.0,0,0.0,0,0.0,721.11,227.36,1.691,3.7633,0.3699,1.5833,0.6754,0.0,0.5205,0.1301,yes,yes,partial,partial,no,PASS,,3782271952
SYN_campus_compact_none_1503,1600,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,23,103,8753.42,0.001648,84.9847,80.0,8.9565,15,0.0,1.0,1,1.0,0,0.0,0,0.0,475.59,134.45,1.515,3.8903,0.3689,1.1165,0.6481,0.0,0.4272,0.1068,yes,yes,partial,partial,no,PASS,,226065680
SYN_campus_compact_none_1533,1600,synthetic,,campus_compact,campus_compact,250,250,62500.0,200.0,200.0,40000.0,0.64,23,106,12700.91,0.001696,119.82,120.0,9.2174,15,0.0,1.0,1,1.0,0,0.0,0,0.0,499.32,181.48,1.4717,3.7725,0.3491,1.1778,0.7303,0.0,0.4434,0.1038,yes,yes,partial,partial,no,PASS,,1784429555
SYN_campus_compact_none_1566,1600,synthetic,,campus_compact,campus_compact,290,290,84100.0,240.0,240.0,57600.0,0.6848989298454221,23,100,16283.01,0.0011890606420927466,162.8301,160.0,8.6957,14,0.0,1.0,1,1.0,0,0.0,0,0.0,619.28,220.67,1.3331,3.8373,0.34,1.2179,0.7034,0.0,0.44,0.11,yes,yes,partial,partial,no,PASS,,2644324492
SYN_campus_compact_none_1587,1600,synthetic,,campus_compact,campus_compact,350,350,122500.0,300.0,300.0,90000.0,0.7346938775510204,23,103,20408.69,0.0008408163265306122,198.1427,200.0,8.9565,15,0.0,1.0,1,1.0,0,0.0,0,0.0,721.11,229.41,1.523,3.8064,0.3592,1.2432,0.6506,0.0,0.3689,0.1068,yes,yes,partial,partial,no,PASS,,1933626399
SYN_campus_compact_none_1921,2000,synthetic,,campus_compact,campus_compact,350,350,122500.0,300.0,300.0,90000.0,0.7346938775510204,20,47,4538.49,0.0003836734693877551,96.5637,89.4427,4.7,9,0.0,0.95,1,1.0,0,0.0,0,0.0,574.02,196.45,1.5203,3.9325,0.3617,1.1089,0.4536,0.0,0.4043,0.2021,yes,yes,partial,partial,no,PASS,,2285064983
SYN_campus_compact_none_1949,2000,synthetic,,campus_compact,campus_compact,350,350,122500.0,300.0,300.0,90000.0,0.7346938775510204,20,47,6245.42,0.0003836734693877551,132.8814,120.0,4.7,11,0.0,0.95,1,1.0,0,0.0,0,0.0,664.26,273.59,2.1407,4.0488,0.3404,1.2121,0.6171,0.0,0.383,0.2021,yes,yes,partial,partial,no,PASS,,1356985460
SYN_campus_compact_none_1973,2000,synthetic,,campus_compact,campus_compact,350,350,122500.0,300.0,300.0,90000.0,0.7346938775510204,20,50,7500.07,0.00040816326530612246,150.0013,119.8819,5.0,10,0.0,1.0,1,1.0,0,0.0,0,0.0,719.92,253.54,2.3727,3.7922,0.46,1.3173,0.7066,0.0,0.42,0.19,yes,yes,partial,partial,no,PASS,,3059614758
SYN_clustered_communities_haggle_contacts_only_0008,100,trace_reference_synthetic,haggle_contacts_only,clustered_communities,clustered_communities,194,192,37248.0,143.83,141.65,20372.5,0.5469421865840103,27,71,1506.74,0.0019061426116838487,21.2217,13.6553,5.2593,10,0.0,0.963,1,1.0,0,0.0,0,0.0,368.23,148.17,1.5297,4.6903,0.3521,3.5678,0.7548,0.0,0.5211,0.1831,yes,yes,yes,partial,no,PASS,,2510395048
SYN_clustered_communities_haggle_contacts_only_0036,100,trace_reference_synthetic,haggle_contacts_only,clustered_communities,clustered_communities,194,196,38024.0,143.5,145.29,20848.45,0.5482970251534975,27,67,1471.54,0.001762045024195245,21.9633,14.4877,4.963,10,0.0,0.8889,1,1.0,0,0.0,0,0.0,376.44,152.53,1.5186,4.6199,0.2388,2.697,0.7896,0.0,0.4776,0.194,yes,yes,yes,partial,no,PASS,,1797431715
SYN_clustered_communities_haggle_contacts_only_0063,100,trace_reference_synthetic,haggle_contacts_only,clustered_communities,clustered_communities,196,193,37828.0,145.86,142.15,20734.27,0.5481195286820172,27,73,1720.09,0.0019297874590250609,23.5628,12.6497,5.4074,10,0.0,0.8519,1,1.0,0,0.0,0,0.0,367.88,173.09,1.4071,4.6621,0.274,2.4509,0.8174,0.0,0.4384,0.1781,yes,yes,yes,partial,no,PASS,,634066420
