scenario,base_scenario,traffic_profile,end_time,first_contact_time,last_contact_time,total_encounters,contact_time_per_min,ratio_contact_nodes,pct_nodes_ever_contacted,time_to_50pct_contact_nodes,time_to_80pct_contact_nodes,time_to_90pct_contact_nodes,first_contact_time_median,pair_coverage_final_pct,time_to_90pct_pair_coverage,useful_time_recommendation,useful_time_ratio,tail_time_ratio,classification,data_source,spatial_data_available
R3_WildlifeTracking__TP12_GroupToGroup,R3_WildlifeTracking,TP12,43200.0,585.8,43173.1,92.0,0.1278,0.3842,100.0,5575.2,9627.2,10898.1,5575.2,38.42,35350.0,43173.1,0.9994,0.0006,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP01_Baseline,R4_ParkRangers_NuuksioSparseTrails,TP01,43200.0,856.4,42162.2,30.0,0.0417,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.1,42162.2,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP02_LowLoad,R4_ParkRangers_NuuksioSparseTrails,TP02,43200.0,856.4,42162.2,30.0,0.0417,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.1,42162.2,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP03_ManySmall,R4_ParkRangers_NuuksioSparseTrails,TP03,43200.0,856.4,42162.2,30.0,0.0417,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.1,42162.2,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP04_FewLarge,R4_ParkRangers_NuuksioSparseTrails,TP04,43200.0,856.4,42162.2,30.0,0.0417,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.1,42162.2,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP05_CriticalTTL,R4_ParkRangers_NuuksioSparseTrails,TP05,43200.0,856.4,42162.2,30.0,0.0417,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.1,42162.2,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP06_OneToMany,R4_ParkRangers_NuuksioSparseTrails,TP06,43200.0,856.4,42162.1,30.0,0.0417,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.1,42162.1,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP07_BurstWindow,R4_ParkRangers_NuuksioSparseTrails,TP07,43200.0,856.4,42162.1,29.0,0.0403,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.0,42162.1,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP08_HubTarget,R4_ParkRangers_NuuksioSparseTrails,TP08,43200.0,856.4,42162.2,30.0,0.0417,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.2,42162.2,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP09_Bimodal,R4_ParkRangers_NuuksioSparseTrails,TP09,43200.0,856.4,42162.2,30.0,0.0417,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.1,42162.2,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP10_Storm,R4_ParkRangers_NuuksioSparseTrails,TP10,43200.0,856.4,42162.3,30.0,0.0417,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.2,42162.3,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP11_ManyToOne,R4_ParkRangers_NuuksioSparseTrails,TP11,43200.0,856.4,42162.1,30.0,0.0417,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.1,42162.1,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R4_ParkRangers_NuuksioSparseTrails__TP12_GroupToGroup,R4_ParkRangers_NuuksioSparseTrails,TP12,43200.0,856.4,42162.1,29.0,0.0403,1.0,100.0,856.4,13381.0,13381.0,856.4,100.0,27838.0,42162.1,0.976,0.024,moderate_activity,ConnectivityONEReport,no
R5_MountainRescue__TP01_Baseline,R5_MountainRescue,TP01,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP02_LowLoad,R5_MountainRescue,TP02,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP03_ManySmall,R5_MountainRescue,TP03,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP04_FewLarge,R5_MountainRescue,TP04,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP05_CriticalTTL,R5_MountainRescue,TP05,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP06_OneToMany,R5_MountainRescue,TP06,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP07_BurstWindow,R5_MountainRescue,TP07,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP08_HubTarget,R5_MountainRescue,TP08,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP09_Bimodal,R5_MountainRescue,TP09,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP10_Storm,R5_MountainRescue,TP10,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP11_ManyToOne,R5_MountainRescue,TP11,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R5_MountainRescue__TP12_GroupToGroup,R5_MountainRescue,TP12,14400.0,24.4,14170.0,314.0,1.3083,0.6369,100.0,356.7,776.2,1262.6,357.5,63.69,11312.8,14170.0,0.984,0.016,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP01_Baseline,R6_SparseLongRange,TP01,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP02_LowLoad,R6_SparseLongRange,TP02,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP03_ManySmall,R6_SparseLongRange,TP03,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP04_FewLarge,R6_SparseLongRange,TP04,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP05_CriticalTTL,R6_SparseLongRange,TP05,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP06_OneToMany,R6_SparseLongRange,TP06,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP07_BurstWindow,R6_SparseLongRange,TP07,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP08_HubTarget,R6_SparseLongRange,TP08,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP09_Bimodal,R6_SparseLongRange,TP09,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP10_Storm,R6_SparseLongRange,TP10,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP11_ManyToOne,R6_SparseLongRange,TP11,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R6_SparseLongRange__TP12_GroupToGroup,R6_SparseLongRange,TP12,43200.0,0.1,43178.0,435.0,0.6042,0.9542,100.0,0.1,128.5,1283.3,0.1,95.42,29706.2,43178.0,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP01_Baseline,R7_SparseTinyBuffer,TP01,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP02_LowLoad,R7_SparseTinyBuffer,TP02,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP03_ManySmall,R7_SparseTinyBuffer,TP03,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP04_FewLarge,R7_SparseTinyBuffer,TP04,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP05_CriticalTTL,R7_SparseTinyBuffer,TP05,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP06_OneToMany,R7_SparseTinyBuffer,TP06,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP07_BurstWindow,R7_SparseTinyBuffer,TP07,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP08_HubTarget,R7_SparseTinyBuffer,TP08,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP09_Bimodal,R7_SparseTinyBuffer,TP09,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP10_Storm,R7_SparseTinyBuffer,TP10,43200.0,0.1,43200.0,1836.0,2.55,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP11_ManyToOne,R7_SparseTinyBuffer,TP11,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R7_SparseTinyBuffer__TP12_GroupToGroup,R7_SparseTinyBuffer,TP12,43200.0,0.1,43200.0,1835.0,2.5486,0.9331,100.0,362.4,1160.4,1214.3,371.4,93.31,27209.8,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP01_Baseline,R8_IntermittentPower,TP01,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP02_LowLoad,R8_IntermittentPower,TP02,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP03_ManySmall,R8_IntermittentPower,TP03,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP04_FewLarge,R8_IntermittentPower,TP04,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP05_CriticalTTL,R8_IntermittentPower,TP05,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP06_OneToMany,R8_IntermittentPower,TP06,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP07_BurstWindow,R8_IntermittentPower,TP07,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP08_HubTarget,R8_IntermittentPower,TP08,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP09_Bimodal,R8_IntermittentPower,TP09,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP10_Storm,R8_IntermittentPower,TP10,43200.0,0.1,39578.2,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.3,39578.2,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP11_ManyToOne,R8_IntermittentPower,TP11,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R8_IntermittentPower__TP12_GroupToGroup,R8_IntermittentPower,TP12,43200.0,0.1,39578.4,808.0,1.1222,0.7798,100.0,238.3,860.5,1261.2,238.3,77.98,31208.4,39578.4,0.9162,0.0838,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP01_Baseline,R9_ExtremeRange_200m,TP01,43200.0,0.1,43190.2,4118.0,5.7194,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP02_LowLoad,R9_ExtremeRange_200m,TP02,43200.0,0.1,43190.2,4118.0,5.7194,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP03_ManySmall,R9_ExtremeRange_200m,TP03,43200.0,0.1,43190.2,4119.0,5.7208,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP04_FewLarge,R9_ExtremeRange_200m,TP04,43200.0,0.1,43190.2,4118.0,5.7194,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP05_CriticalTTL,R9_ExtremeRange_200m,TP05,43200.0,0.1,43190.2,4118.0,5.7194,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP06_OneToMany,R9_ExtremeRange_200m,TP06,43200.0,0.1,43190.2,4117.0,5.7181,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP07_BurstWindow,R9_ExtremeRange_200m,TP07,43200.0,0.1,43190.2,4119.0,5.7208,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP08_HubTarget,R9_ExtremeRange_200m,TP08,43200.0,0.1,43190.2,4117.0,5.7181,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP09_Bimodal,R9_ExtremeRange_200m,TP09,43200.0,0.1,43190.2,4118.0,5.7194,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP10_Storm,R9_ExtremeRange_200m,TP10,43200.0,0.1,43190.2,4118.0,5.7194,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP11_ManyToOne,R9_ExtremeRange_200m,TP11,43200.0,0.1,43190.2,4117.0,5.7181,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43190.2,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
R9_ExtremeRange_200m__TP12_GroupToGroup,R9_ExtremeRange_200m,TP12,43200.0,0.1,43189.6,4102.0,5.6972,0.9974,100.0,0.1,4.8,356.9,0.1,99.74,16341.0,43189.6,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP01_Baseline,D1_ShelterHotspots_Clusters,TP01,43200.0,0.1,43200.0,49583.0,68.8653,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1845.1,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP02_LowLoad,D1_ShelterHotspots_Clusters,TP02,43200.0,0.1,43199.8,48744.0,67.7,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1718.7,43199.8,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP03_ManySmall,D1_ShelterHotspots_Clusters,TP03,43200.0,0.1,43199.3,49553.0,68.8236,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1791.8,43199.3,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP04_FewLarge,D1_ShelterHotspots_Clusters,TP04,43200.0,0.1,43199.9,49130.0,68.2361,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1842.0,43199.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP05_CriticalTTL,D1_ShelterHotspots_Clusters,TP05,43200.0,0.1,43200.0,49583.0,68.8653,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1845.1,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP06_OneToMany,D1_ShelterHotspots_Clusters,TP06,43200.0,0.1,43200.1,49554.0,68.825,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1842.0,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP07_BurstWindow,D1_ShelterHotspots_Clusters,TP07,43200.0,0.1,43199.9,49451.0,68.6819,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1718.7,43199.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP08_HubTarget,D1_ShelterHotspots_Clusters,TP08,43200.0,0.1,43200.1,49554.0,68.825,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1842.0,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP09_Bimodal,D1_ShelterHotspots_Clusters,TP09,43200.0,0.1,43199.9,49519.0,68.7764,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1845.1,43199.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP10_Storm,D1_ShelterHotspots_Clusters,TP10,43200.0,0.1,43199.7,49517.0,68.7736,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1692.4,43199.7,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP11_ManyToOne,D1_ShelterHotspots_Clusters,TP11,43200.0,0.1,43200.1,49554.0,68.825,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1842.0,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D1_ShelterHotspots_Clusters__TP12_GroupToGroup,D1_ShelterHotspots_Clusters,TP12,43200.0,0.1,43199.4,49343.0,68.5319,0.3196,100.0,12.6,55.2,122.6,12.6,31.96,1686.4,43199.4,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP01_Baseline,D2_PartitionedCity_MuleBridge,TP01,43200.0,0.1,43198.7,9553.0,13.2681,0.4926,100.0,80.3,313.1,457.3,80.3,49.26,13333.7,43198.7,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP02_LowLoad,D2_PartitionedCity_MuleBridge,TP02,43200.0,0.1,43199.6,9365.0,13.0069,0.4885,100.0,80.3,313.1,457.3,80.3,48.85,13335.5,43199.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP03_ManySmall,D2_PartitionedCity_MuleBridge,TP03,43200.0,0.1,43198.5,9345.0,12.9792,0.4905,100.0,80.3,313.1,457.3,80.3,49.05,13192.4,43198.5,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP04_FewLarge,D2_PartitionedCity_MuleBridge,TP04,43200.0,0.1,43199.0,9194.0,12.7694,0.4893,100.0,80.3,313.1,457.3,80.3,48.93,13229.6,43199.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP05_CriticalTTL,D2_PartitionedCity_MuleBridge,TP05,43200.0,0.1,43198.7,9553.0,13.2681,0.4926,100.0,80.3,313.1,457.3,80.3,49.26,13333.7,43198.7,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP06_OneToMany,D2_PartitionedCity_MuleBridge,TP06,43200.0,0.1,43198.0,9358.0,12.9972,0.4905,100.0,80.3,313.1,457.3,80.3,49.05,13822.9,43198.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP07_BurstWindow,D2_PartitionedCity_MuleBridge,TP07,43200.0,0.1,43198.4,9056.0,12.5778,0.4881,100.0,80.3,313.1,457.3,80.3,48.81,13455.1,43198.4,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP08_HubTarget,D2_PartitionedCity_MuleBridge,TP08,43200.0,0.1,43198.0,9358.0,12.9972,0.4905,100.0,80.3,313.1,457.3,80.3,49.05,13822.9,43198.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP09_Bimodal,D2_PartitionedCity_MuleBridge,TP09,43200.0,0.1,43200.0,9299.0,12.9153,0.4885,100.0,80.3,313.1,457.3,80.3,48.85,12876.4,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP10_Storm,D2_PartitionedCity_MuleBridge,TP10,43200.0,0.1,43196.2,9324.0,12.95,0.4869,100.0,80.3,313.1,457.3,80.3,48.69,13932.5,43196.2,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP11_ManyToOne,D2_PartitionedCity_MuleBridge,TP11,43200.0,0.1,43198.0,9358.0,12.9972,0.4905,100.0,80.3,313.1,457.3,80.3,49.05,13822.9,43198.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D2_PartitionedCity_MuleBridge__TP12_GroupToGroup,D2_PartitionedCity_MuleBridge,TP12,43200.0,0.1,43196.0,9403.0,13.0597,0.4905,100.0,80.3,313.1,457.3,80.3,49.05,12692.6,43196.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP01_Baseline,D3_Aftershock_ErraticMobility,TP01,43200.0,0.1,43184.5,2693.0,3.7403,0.8204,100.0,521.3,973.0,1298.8,559.4,82.04,34102.6,43184.5,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP02_LowLoad,D3_Aftershock_ErraticMobility,TP02,43200.0,0.1,43184.5,2693.0,3.7403,0.8204,100.0,521.3,973.0,1298.8,559.4,82.04,34102.6,43184.5,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP03_ManySmall,D3_Aftershock_ErraticMobility,TP03,43200.0,0.1,43184.5,2693.0,3.7403,0.8204,100.0,521.3,973.0,1298.8,559.4,82.04,34102.6,43184.5,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP04_FewLarge,D3_Aftershock_ErraticMobility,TP04,43200.0,0.1,43184.5,2693.0,3.7403,0.8204,100.0,521.3,973.0,1298.8,559.4,82.04,34102.6,43184.5,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
