,U11_OfficeWaitHeavyTail_HelsinkiMedium,U12_HighTimeVariance_HelsinkiMedium,U1_CBD_Commuting_HelsinkiMedium,U5_SparseSuburb_HelsinkiMedium,U7_MicroMobility_HelsinkiMedium,U8_CongestionHotspot_HelsinkiMedium,U9_WorkdayShort_HelsinkiMedium,C1_Campus_ClassChange,C2_ExamDay_LongStays,C3_Hackathon_24h,C4_Stadium_IngressEgress,C7_Library_Quiet,C8_EmergencyDrill_Evacuation,V1_TaxiLow_HelsinkiMedium,V2_TaxiHigh_HelsinkiMedium,V3_BusOnlyCarriers_HelsinkiMedium,V6_CarOwnership_0_HelsinkiMedium,V7_CarOwnership_100_HelsinkiMedium,R10_TinyRange_5m,R11_SpeedExtremeLow,R12_SpeedExtremeHigh,R1_Rural_RandomWaypoint,R2_VillagesTrails_ThreeClusters,R3_WildlifeTracking,R4_ParkRangers_HelsinkiMedium,R5_MountainRescue,R6_SparseLongRange,R7_SparseTinyBuffer,R8_IntermittentPower,R9_ExtremeRange_200m,D1_ShelterHotspots_Clusters,D2_PartitionedCity_MuleBridge,D3_Aftershock_ErraticMobility,D4_MedicalTriage_TwoClasses,D5_UAVMule_FastRoute_HelsinkiMedium,D6_ShortTtlCritical_5to10min,D7_HighLoad_TrafficStorm,D8_InfrastructureReturns_BackboneLinks,D9_Critical_1minTTL,S1_StrongCommunities_SeparateClusters,S2_WeakCommunities_HighMixing,S3_PeriodicMeetings_RegularRhythm,S4_RandomMixing_NoHotspots,S5_TwoLayer_StudentsStaff,S6_FamilyGroups_SmallPersistent,T10_HighRateLowSpeed_Congestion,T11_TTL_1min,T12_TTL_Infinite_Buffer200M,T13_Buffer_256k,T14_Buffer_200M,T15_TransmitSpeed_256k,T1_ManySmallMsgs_HighRate,T2_FewHugeMsgs_LowRate,T3_MixedBimodal_SmallAndLarge,T4_VeryShortTtl_5to10min,T5_VeryLongTtl_6to24h,T6_UniformSources_RandomFromTo,T7_TargetedToHubs_FewDestinations,T8_BurstTraffic_TimeWindows,T9_BufferStress_SmallBufferHighTraffic
S4_RandomMixing_NoHotspots,-0.5021782747395483,-0.5347850929888734,-0.25011458993744884,-0.35398579182552076,-0.21343642280580954,-0.3475500792545066,-0.4957659745716271,0.19074639548768668,0.02319285323861474,0.11939438249616725,0.10589778472088486,0.20402851431164776,0.02541207144422748,-0.30372226220555637,-0.2581692004606679,-0.3942064503075014,-0.37048603597705043,-0.21683925785292385,0.6197934962982112,0.4099774626850588,0.07505048216393888,0.20759410782922041,-0.1818717182755467,0.2488606617663553,-0.1798347974542229,-0.034180376996324535,0.008792437315408814,0.14233186268171585,0.6256831810666696,0.19632639602830398,0.16523065815590562,0.20424965087730432,-0.03079560113503202,-0.1353969722857818,-0.07408742485638006,0.0513377284567852,0.8653953910475057,-0.02421856092332295,0.18283537124196445,0.0036652928208806774,0.7019531525803965,0.11442339492057484,1.0,0.715122285578945,-0.21737146748418662,0.180610327059198,0.07659573938399016,-0.11264567686385105,0.1858168788097763,-0.3315778848205981,0.036238622270275835,0.7914323907329857,0.1213426004474369,0.18820298879685657,0.14530732740252517,-0.06689814331556156,0.6320003919471499,0.15319970428728424,-0.1080193266028626,0.8574516124391218
S5_TwoLayer_StudentsStaff,-0.22990501296241833,-0.30305372528565655,-0.10033497827341205,-0.32799448448245194,-0.022996773597788556,-0.1710377048010984,-0.26377272787700334,0.10974088154884898,-0.13543621069772696,-0.12511180322019472,0.09586292119378864,0.08252820460232732,0.06711449964680155,-0.3329496707904185,-0.2253605271721408,-0.34702272195762673,-0.1795488693222565,-0.09736128056964588,0.26190164227290763,0.08169930015999943,0.1759744326254269,-0.039146182277043896,0.002116425676871616,-0.11115358382187945,-0.26227116971253217,-0.28140183934399515,-0.14456647956499968,-0.1991918148533974,0.4980621725745328,0.09704818181142669,0.3995564174907216,0.047135046699529726,0.05207686751870654,-0.10969063332704243,0.030932850815111317,0.049297373912666635,0.8829186627123723,-0.16087628009554047,-0.07938675863992888,0.22221579407983283,0.8854243825501479,0.10356740862908305,0.715122285578945,1.0,0.06973370295008065,0.01589406864482101,-0.10725561594698774,0.2602981700672709,-0.16296390395779986,0.06781414083007321,0.039629410294102746,0.40388304705538064,0.038753856772949166,0.14587726900475895,-0.15781715559626433,0.00372580283398998,0.619134962355659,0.10232130702228523,-0.12053145735696845,0.461970700295734
S6_FamilyGroups_SmallPersistent,-0.04947202066204382,-0.06027853040526821,-0.043052709896054114,-0.03875908452227516,-0.07577083873073867,-0.043504457583437336,-0.03531896482064634,-0.057505041866106936,-0.05832849400680473,0.02034510112630138,-0.14416114222743898,-0.01767578545316548,-0.041198691621526284,-0.05961178598694585,-0.08879901606200064,0.07375130485306167,-0.033571514698341645,-0.06241045525061138,-0.13197018563199236,-0.11083868668986258,-0.1818367913458223,-0.11034044787415964,0.5564269744562387,-0.017759050846829376,-0.008641146667309686,-0.20208497352896093,-0.08856079096631557,-0.19127830463239384,-0.16652422886721419,-0.10705051605485,0.6550681183093126,0.2686204296675224,-0.2179356517025948,-0.07299558492839596,0.07304579404139164,-0.26142189796132403,-0.21436107174516228,0.20007540800276408,-0.20295430281092028,0.6269897877278141,-0.20201445926868833,-0.18589353474151052,-0.21737146748418662,0.06973370295008065,1.0,-0.07713264378607941,-0.16546477030943094,-0.0764785110500095,-0.15487890567166335,-0.10631870662239633,-0.05882581482027731,-0.1088071944030872,-0.0978446343118077,-0.1467893528972068,-0.1949787869267688,-0.24235904804013483,-0.15851808161136993,-0.1081507722233387,-0.14780360897674155,-0.15595599151482398
T10_HighRateLowSpeed_Congestion,-0.12950753081538197,-0.02674094335226293,-0.35630725283260356,-0.1965030056625445,-0.12477033122263247,-0.4755671354300182,-0.25774671560529105,0.053230547357337496,0.010024483449647723,-0.09222935951314314,-0.04564731323520086,0.1641466616433591,0.005900682879217858,0.2071314248975661,-0.11854515996344829,-0.2356803093085202,-0.2090159458312649,-0.08814747568598683,0.17217372876448608,0.03626972694142606,-0.05078966450322792,0.02337095641761315,-0.24114970890368148,0.05129501125025715,-0.14503491802016472,-0.11007379729589745,0.4659824529415703,-0.008818584280737436,0.2890077498997337,0.02201638625174291,0.01404190365375777,0.3033024682952484,-0.3186003253607655,-0.04379766702308315,-0.13388928779174036,-0.16156991288667552,0.037879991852607243,0.18358907666630514,-0.32385807520659177,-0.023065843824432462,0.06902556169085185,-0.43548945663447036,0.180610327059198,0.01589406864482101,-0.07713264378607941,1.0,-0.23157184410298318,-0.09993745551044358,-0.29476385453111625,-0.18189942945785217,0.8583623689627591,-0.07905938421176877,0.13443427686793583,0.006808382347007953,0.14216460667371178,-0.02681156166493208,-0.271421218230648,0.04292404293420585,0.07749472239879397,0.4463519937368813
T11_TTL_1min,-0.33458835807779874,-0.21407887620102237,-0.3162882169256042,-0.3483887185708921,-0.07420215711159854,-0.12077756571055567,-0.18558370650371442,0.03741924722234942,0.441088459474972,0.242221997416944,0.14141884239086538,0.17914804926985,-0.0539478664582422,-0.18037843358705372,-0.15092211467455877,-0.23604476394225307,-0.2899726559385576,-0.25144157261838807,-0.02856219747485144,-0.07065626654461854,0.03417474181053754,-0.167646975857023,-0.09290526181623955,-0.004555438014588738,-0.10566740454791239,0.6416938325013393,-0.13031108272847153,0.6767309978646995,0.0923055746202857,0.08265602535929305,-0.10393630072555818,-0.1628344859719412,0.6764621844238102,0.27070018800661233,-0.24676491710439552,0.65689803949002,0.05570181799273551,-0.3086252661677013,0.7774179295391324,-0.4142760346608813,-0.07145829427927762,0.8362375673700545,0.07659573938399016,-0.10725561594698774,-0.16546477030943094,-0.23157184410298318,1.0,-0.3265780737004043,0.8954855628815079,-0.04808250750668905,-0.17390298290452635,0.3359717051758938,0.047481232894660025,0.030046270761424933,0.8403030781062539,0.7139347097433517,0.10267575586526899,0.07505709533367062,0.17654200198664463,0.19044751936570187
T12_TTL_Infinite_Buffer200M,-0.10489863435294994,-0.21551712218261665,-0.20130820000212482,-0.14101618136361954,-0.429373332726241,-0.20213742916582203,-0.17647209247653303,0.06194653913564836,0.05364023303513234,0.01873567820718568,-0.03836359554176496,0.20327094782287464,-0.005663686613981592,-0.13643106221898435,-0.04870387299809984,-0.02953505455242021,-0.2327896724164456,-0.1565227626527495,0.3369336348791014,0.18748188248444994,0.09550117299586205,0.051732475078044605,0.015349097224394731,0.08620418872000493,0.03543515125061778,0.014455846828380074,0.0010882134003825069,-0.4767061421844222,0.27686273421099716,0.06194725456909585,0.024334997111288743,-0.013373074142327199,0.11317627824909439,-0.04711822716186791,-0.018599391847685026,0.06984129639232563,-0.0018886566315950211,-0.0862880299122809,-0.2332952820113815,-0.08327580325581461,0.2699809435206049,0.011699323874933958,-0.11264567686385105,0.2602981700672709,-0.0764785110500095,-0.09993745551044358,-0.3265780737004043,1.0,-0.43550940080511336,0.8938915478772601,0.1611738164044893,-0.18593867004353604,0.041305346296261244,0.10028685719962754,-0.4286796699524913,0.25238657129680686,0.5071792898681157,0.06019059585341131,0.0024810375096936273,-0.3887872989463476
T13_Buffer_256k,-0.3694911330820453,-0.27225155523207917,-0.2525916088758088,-0.19067612311312046,-0.08018631247253934,-0.10664406936535074,-0.19972922378024294,0.017858736311721617,0.3978693455536351,0.2911880345226874,0.08442074676395807,0.08128425639077495,-0.1088255842309835,-0.23960126608884075,-0.2069970364508795,-0.22186567420764056,-0.3153981952671798,-0.25031534484814005,0.13776074400574556,0.21112440827219817,-0.13629563757377333,0.18038613131059297,-0.17191839410926343,0.19527585716354748,-0.07420956903658034,0.7665179380022995,-0.1268369665886466,0.8529206432723486,0.004312736401907556,0.0033704129033970227,-0.14026975132540573,-0.03198453064169851,0.6289286383244072,0.20933012033569115,-0.20093612640077135,0.6680522722191701,0.03306023165176088,-0.17979846620486015,0.9187830064920687,-0.32911657052604626,-0.20188674976648704,0.7531499428083392,0.1858168788097763,-0.16296390395779986,-0.15487890567166335,-0.29476385453111625,0.8954855628815079,-0.43550940080511336,1.0,-0.18850362082171762,-0.38204132982238537,0.39896810160162705,0.031068341465762764,-0.0025239783276627533,0.8427263111342846,0.5378507611212575,0.08297765452002971,0.04392736603126067,0.10725300003637207,0.23676166767176798
T14_Buffer_200M,-0.05095436757196171,-0.10121309551272106,-0.23188211837534695,-0.22387484764460366,-0.26503909758579647,-0.11425355102760942,-0.0609968421295208,0.026830726224602565,0.2580349564470232,0.07852296959379408,0.00017832600789287806,0.1693717011744929,-0.019861022566417724,-0.2143982158577403,-0.09439185169497506,-0.1421284899502189,-0.20167328088422376,-0.17857875425614322,0.10192802556286022,-0.02415814909405932,0.01871395611042448,-0.0832216625717838,-0.09391423750914596,-0.04240720921581431,-0.07288644542340392,0.2881727608549134,-0.054581537144237385,-0.2536335748814433,-0.01738743376697655,0.03593336196516228,-0.03224879419956909,0.003440534900159547,0.39213731396547435,0.08431027244355162,-0.10580103713065214,0.4123578533107947,-0.20505224126858254,-0.06529830948831677,0.0597379478788352,-0.11843393400558405,0.12514361276845568,0.3097449673646815,-0.3315778848205981,0.06781414083007321,-0.10631870662239633,-0.18189942945785217,-0.04808250750668905,0.8938915478772601,-0.18850362082171762,1.0,0.030659975210255267,-0.35984108862780056,0.029409996955707996,0.005623789864730703,-0.11144434321605033,0.50557080181047,0.27106329914627947,0.00737437141819189,0.07902607120418169,-0.5890385835797632
T15_TransmitSpeed_256k,-0.13681620011348083,-0.05206349813762409,-0.4094004162012622,-0.1912950150999455,-0.2947154522821334,-0.5348542592962885,-0.2842502604279542,0.13676328907445798,-0.005708737247804266,-0.09048684923694279,-0.08153443359786694,0.2957112185124968,-0.007116010871118003,0.29654822286865945,-0.060120290895733404,-0.1007695074812647,-0.2604045941933104,-0.12590637015916217,0.14710266212009562,0.05911221940015583,0.06297262867336727,-0.06317057878645237,-0.01761467282047808,0.11299388640321212,-0.01277289189637021,-0.21734647927188666,0.5309960043204794,-0.16234110125154175,0.5018965978854183,0.11866338784990686,-0.012018700498534988,-0.014778654517048595,-0.216941013278717,-0.03577814344934297,-0.10811526734486429,-0.28653622959274266,0.009739211521000147,-0.11034356853824717,-0.4854119792582807,-0.19149723070323532,0.057129216740613976,-0.39374946242395253,0.036238622270275835,0.039629410294102746,-0.05882581482027731,0.8583623689627591,-0.17390298290452635,0.1611738164044893,-0.38204132982238537,0.030659975210255267,1.0,-0.15018152164308443,0.08976100167200333,0.07299836946519223,-0.014932045239494816,0.17952103149096058,-0.0913759744909332,0.08198455634248039,0.10983622219315703,0.29388781712438433
T1_ManySmallMsgs_HighRate,-0.545623764518106,-0.5894257271569726,-0.2172100448372002,-0.3169000113232827,-0.3887904236340936,-0.22610016364064037,-0.49606412463931787,0.07938161002110675,0.06614918958340348,0.18863289383639453,0.16049422243125572,0.19227684947644988,0.03615405117072481,-0.21612877596900382,-0.08333930618485673,-0.13626326939497366,-0.3373421227267735,-0.21766620766996272,0.645301919429709,0.3079065595058461,0.19776023845823426,0.04335625001769912,-0.06348813523646014,0.1867748249490415,0.005280188650051854,0.12852055412001892,-0.16831463976801522,0.12242349903702084,0.5884188796958453,0.2079936711744373,0.09323054058830807,0.19421387838279897,-0.09206836574364832,-0.03245246351412262,-0.10779303483038598,0.03869547079136682,0.6136071476533733,-0.007210657064566919,0.2963932334157757,-0.17468228819191797,0.44229445072101703,0.24674084769771107,0.7914323907329857,0.40388304705538064,-0.1088071944030872,-0.07905938421176877,0.3359717051758938,-0.18593867004353604,0.39896810160162705,-0.35984108862780056,-0.15018152164308443,1.0,0.05492423882796897,0.2351866061034719,0.20020882852127586,-0.07496292711085915,0.6980519249381532,0.1906564771691244,-0.04987165377873788,0.7676954411693071
T2_FewHugeMsgs_LowRate,-0.20697796168727955,-0.18112640219874776,-0.17569375027848141,-0.15934429541304038,-0.20463941082100096,-0.16974509928832213,-0.13820520822310112,0.23760164802897815,0.02992527782902562,0.004797470931372912,-0.060801927887714796,0.06808790693831689,-0.05997902928168666,-0.05734418884003492,-0.07094188782787816,-0.07163963763368723,-0.18388987360437975,-0.18805708941238863,0.14258547119793055,0.06966928887925025,-0.02541842961850037,-0.0002328710821712813,-0.030270667969235443,0.06770740497462482,0.003967280121822012,-0.024580329017101943,-0.032373494423014945,0.0846345245680926,0.22522893437650932,-0.001282536043264711,-0.07791285280508783,-0.043361374550155145,-0.008219073472365336,-0.11423334522380395,-0.07309969528813036,-0.05408541090250924,0.049752076904199874,-0.09424680609507056,-0.01879938502286243,-0.10781409285034305,0.07767433061484699,0.058866256913940755,0.1213426004474369,0.038753856772949166,-0.0978446343118077,0.13443427686793583,0.047481232894660025,0.041305346296261244,0.031068341465762764,0.029409996955707996,0.08976100167200333,0.05492423882796897,1.0,-0.05704822601362001,0.08650643311333951,0.1659296492859738,0.15328704309223962,-0.023333028351289652,-0.08815717803650319,0.20755143150553235
T3_MixedBimodal_SmallAndLarge,-0.31427221007889905,-0.3393396231780133,-0.26218535939936516,-0.23670151296717817,-0.29750745548701674,-0.2835035838911902,-0.2884445422523352,-0.026574412997422508,-0.0513618736984537,-0.025283974296747242,0.4832974099112509,0.07239611565540938,-0.047114530463914076,-0.12409996753995445,-0.13854630415104,-0.14575109877653064,-0.29233717569832324,-0.24993719993684824,0.1920687754949944,0.09338280086700768,0.010355472495168943,0.002822852830190424,-0.062789742584925,0.004715418747681306,-0.04968114992176503,-0.03477331689016159,-0.04883827436982235,-0.06992309337205248,0.279020583056338,0.017312251148854985,-0.04738122248007103,-0.09556369144304731,-0.04813495124684489,0.4244204377083921,-0.10018040308058632,-0.04478170503829107,0.21367155250433786,0.35502450294301297,-0.03738736963129603,-0.17738313562495037,0.1704193198258144,0.009838227573511112,0.18820298879685657,0.14587726900475895,-0.1467893528972068,0.006808382347007953,0.030046270761424933,0.10028685719962754,-0.0025239783276627533,0.005623789864730703,0.07299836946519223,0.2351866061034719,-0.05704822601362001,1.0,-0.051419132111528966,0.004658442850670227,0.270017660960431,0.017947957321404882,0.4574984258107457,0.18588694294713132
T4_VeryShortTtl_5to10min,-0.35643843950717435,-0.19314899914949368,-0.4245376961392201,-0.42251878325243775,0.010696793095175159,-0.2501903808291589,-0.2263192597805023,0.13920828017104506,0.5333482391734596,0.2790866292468117,0.1159034462019077,0.17481331033713693,-0.07070101066507099,-0.24090284403361065,-0.3060157970940534,-0.46722379034073164,-0.35070920991431687,-0.29240271290122083,0.03963865498556143,-0.022501530120965944,-0.18685288520015605,-0.048639791432269146,-0.3361406718165926,0.09499290967042764,-0.2551371798142025,0.7325709487706834,-0.013909057702916517,0.7805642149636542,-0.05726899241903944,-0.02374533431369931,-0.10493597986792179,0.14564849939604943,0.6003843060263256,0.24931275072745696,-0.3031572038366188,0.7561296632150828,-0.022133509598374727,-0.0400722983676926,0.8105977337166823,-0.27354959449990257,-0.09711127188014532,0.7088570828033831,0.14530732740252517,-0.15781715559626433,-0.1949787869267688,0.14216460667371178,0.8403030781062539,-0.4286796699524913,0.8427263111342846,-0.11144434321605033,-0.014932045239494816,0.20020882852127586,0.08650643311333951,-0.051419132111528966,1.0,0.6621378656019449,-0.15083201596959636,0.0302205891970299,0.17484347803268774,0.2690365489663914
T5_VeryLongTtl_6to24h,-0.35312000745026806,-0.2438577675159225,-0.5320443838007928,-0.4514078341676273,-0.24515751710910977,-0.3710466867509737,-0.263814819038669,0.2674047982086353,0.5030596735962863,0.22251190119251335,0.03505875794734705,0.3174245931747047,-0.09914290489664164,-0.23071259777638217,-0.2950471347863881,-0.3885222457892036,-0.4677003265762972,-0.380113727937286,0.05896355750214309,0.05157814519296739,-0.0766405587102299,-0.07782041311634762,-0.14258205100866486,0.14611975120774884,-0.1575995807466645,0.6160757301515537,0.10940636564945475,0.46830019032941556,0.19809862826002225,0.1291081054493925,-0.12509284892047776,-0.20312878785114152,0.7894784826614435,0.21332340950759354,-0.27086732881060066,0.6963866623211163,-0.04247707673570325,-0.3819892489907955,0.5531960479131408,-0.42448138737214913,0.021385743225230937,0.7482165956844173,-0.06689814331556156,0.00372580283398998,-0.24235904804013483,-0.02681156166493208,0.7139347097433517,0.25238657129680686,0.5378507611212575,0.50557080181047,0.17952103149096058,-0.07496292711085915,0.1659296492859738,0.004658442850670227,0.6621378656019449,1.0,0.16319739863501515,0.05460684645447297,0.1835880472445793,-0.09736637115276893
T6_UniformSources_RandomFromTo,-0.5036354329981384,-0.6235108708451951,-0.2595600179136313,-0.3101396170208231,-0.5602325094557441,-0.2865452036691949,-0.4948696258369697,0.17742326150521331,0.031971286088196146,0.14119737636573249,0.09365844093834626,0.28118475927717973,0.013274090349074369,-0.2920671274992739,-0.12110370248518915,-0.1191492211088187,-0.4215740770727726,-0.2729429884827747,0.7095105151124744,0.43353492730224996,0.22561818662461877,0.11823408389812712,0.05436599378355411,0.24739475700583777,0.0510541233411501,0.0409237676413208,-0.20018051141315446,-0.16755383244145353,0.7359863349271671,0.16879383142298565,0.10725259028910589,-0.028454920331050446,0.10172866029764194,-0.08216271619507164,-0.04720965219051397,0.05027487283846615,0.626252460150027,-0.2244349331291376,0.09495427512589469,-0.2017068462267482,0.6047454919834909,0.2707071015623799,0.6320003919471499,0.619134962355659,-0.15851808161136993,-0.271421218230648,0.10267575586526899,0.5071792898681157,0.08297765452002971,0.27106329914627947,-0.0913759744909332,0.6980519249381532,0.15328704309223962,0.270017660960431,-0.15083201596959636,0.16319739863501515,1.0,0.19768993130777515,-0.0674442131060485,0.3871296582815793
T7_TargetedToHubs_FewDestinations,-0.22209831999796517,-0.2341913702751288,-0.198152607306027,-0.1787098496067895,-0.20723495955774487,-0.20415251591310596,-0.1910988956687301,-0.009858874221470327,-0.011579880362641402,-0.016423016506536204,-0.050950801448640025,0.06299538336283053,-0.037885015700282944,-0.07716844166861715,-0.09744827045038562,-0.09671505417805816,-0.20551290738708428,-0.19822568795780976,0.1574900273626658,0.06592809387583594,0.008626952705060769,-0.0031089091209228013,-0.04946034604357886,-0.000746244020699949,-0.029416988457052227,0.025997339602787283,-0.03584157242739032,-0.006933724221742122,0.2234032362255855,0.003263615769319191,-0.043032680944809394,-0.0628187954264869,-0.006228719481201483,0.7538357038319936,-0.07316727471974131,0.018582662127200986,0.16196503011212907,-0.12023030680254972,0.01505226538472002,-0.12548543364644502,0.1300405996858831,0.04491859172726621,0.15319970428728424,0.10232130702228523,-0.1081507722233387,0.04292404293420585,0.07505709533367062,0.06019059585341131,0.04392736603126067,0.00737437141819189,0.08198455634248039,0.1906564771691244,-0.023333028351289652,0.017947957321404882,0.0302205891970299,0.05460684645447297,0.19768993130777515,1.0,-0.06948700888358302,0.168719763454204
T8_BurstTraffic_TimeWindows,-0.19792806894960466,-0.1603898501238189,-0.2883634624582773,-0.23755623236929596,-0.14832949231424555,-0.23831926108893814,-0.13496213169220314,-0.09531652845535657,0.07429012733489387,-0.027822649531491557,0.9256747319794898,0.029632753923443587,-0.08130408303361972,-0.08440457326518731,-0.15612750801921219,-0.17858603472666476,-0.2324788063022331,-0.26233904489114696,-0.06391532979530423,-0.09365917886143518,-0.09875368505027081,-0.08420145598467824,-0.13519271754532747,-0.10938041681363597,-0.10706931243705133,0.14571548276720442,-0.012089903604752079,0.09685964055047924,0.010464358131985136,-0.06066316375876238,-0.13791629963526475,-0.12025667411223172,0.11492488126791299,0.26021718261874827,-0.15314529396296317,0.15668326736576715,-0.06486719978900156,0.14210803286434995,0.09232667242372306,-0.19529169406363606,-0.06326263805865019,0.11828389531821967,-0.1080193266028626,-0.12053145735696845,-0.14780360897674155,0.07749472239879397,0.17654200198664463,0.0024810375096936273,0.10725300003637207,0.07902607120418169,0.10983622219315703,-0.04987165377873788,-0.08815717803650319,0.4574984258107457,0.17484347803268774,0.1835880472445793,-0.0674442131060485,-0.06948700888358302,1.0,-0.023388194181446026
T9_BufferStress_SmallBufferHighTraffic,-0.45914410935424077,-0.4237701647039497,-0.2794559687714106,-0.2807738971729473,-0.22232047322708104,-0.39634926506634105,-0.4784597288879695,0.05220615078187234,-0.031025071263256442,0.03902239222164234,0.09744764587131043,0.1943380453800116,0.024103020581803924,-0.05809405609140416,-0.16831480891694683,-0.258773555051373,-0.33325358854869025,-0.16686448158090875,0.5004064562859473,0.30969163805900557,0.09275145162998931,0.13600574897399184,-0.11636692113729735,0.15734524750186366,-0.09551236408890902,-0.061295317129884445,0.10132476768264113,0.25238756671807344,0.6750797062442899,0.11998529485818543,0.11515036421315801,0.1601867892901597,-0.16618780484815734,-0.07614793733710641,-0.09232723056808098,-0.09619115378354855,0.706060508330781,-0.04528736590495862,0.08747293333765031,-0.10535239536877895,0.45232070667816426,-0.03244681345132705,0.8574516124391218,0.461970700295734,-0.15595599151482398,0.4463519937368813,0.19044751936570187,-0.3887872989463476,0.23676166767176798,-0.5890385835797632,0.29388781712438433,0.7676954411693071,0.20755143150553235,0.18588694294713132,0.2690365489663914,-0.09736637115276893,0.3871296582815793,0.168719763454204,-0.023388194181446026,1.0
