scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C73236,C73236,0.925314494827788
SV1_C03684,C03684,0.9674799535465282
SV1_C16800,C16800,0.8929000307289199
SV1_C85286,C85286,0.9269248222549615
SV1_C54105,C54105,0.9900100822351946
SV1_C84022,C84022,0.9152593699503452
SV1_C08460,C08460,0.9553208552392697
SV1_C38404,C38404,0.9946694352453758
SV1_C30712,C30712,0.9139726642790562
SV1_C67838,C67838,0.9053914900674446
SV1_C99704,C99704,0.9048550575736607
SV1_C25889,C25889,0.9037255942956626
SV1_C07248,C07248,0.9310326384335991
SV1_C06015,C06015,0.9779237766981842
SV1_C58872,C58872,0.9732570517673707
SV1_C22242,C22242,0.8754094746460307
SV1_C87671,C87671,0.8755319410422813
SV1_C35488,C35488,0.9337824367749886
SV1_C07837,C07837,0.9761859936213013
SV1_C10875,C10875,0.9278631567541907
SV1_C69035,C69035,0.903745952607192
SV1_C07255,C07255,0.8900272411270794
SV1_C79289,C79289,0.8500188198315616
SV1_C49218,C49218,0.8986794090735221
SV1_C73263,C73263,0.9713144194375984
SV1_C43303,C43303,0.999391985248095
SV1_C07898,C07898,0.908323855876932
SV1_C92470,C92470,0.9381839956963998
SV1_C03700,C03700,0.9425689901597253
SV1_C43315,C43315,0.9400511857015702
SV1_C10873,C10873,0.9728272963415657
SV1_C48049,C48049,0.9431841221380232
SV1_C20476,C20476,0.9469271846389891
SV1_C76307,C76307,0.935442501059594
SV1_C88206,C88206,0.9337080633036245
SV1_C57606,C57606,0.9903035332057546
SV1_C01318,C01318,0.9235335868321563
SV1_C32488,C32488,0.9544754739911023
SV1_C81620,C81620,0.9820955596964476
SV1_C19222,C19222,0.9244521778398028
SV1_C95476,C95476,0.9147622144905018
SV1_C88281,C88281,0.9741764834788504
SV1_C94883,C94883,0.9143884724501071
SV1_C55807,C55807,0.901888369102622
SV1_C57116,C57116,0.8720451068255289
SV1_C06609,C06609,0.9531419063064266
SV1_C81691,C81691,0.9590306871552535
SV1_C85885,C85885,0.9777057796971189
SV1_C05504,C05504,0.9033082488645175
SV1_C26482,C26482,0.9853984532667052
SV1_C75650,C75650,0.9450257734322136
SV1_C56403,C56403,0.898884717173082
SV1_C88274,C88274,0.9017192874982901
SV1_C64847,C64847,0.861320199749925
SV1_C46228,C46228,0.9913051610873294
SV1_C53432,C53432,0.9492956088926389
SV1_C22307,C22307,0.9980131638528958
SV1_C54674,C54674,0.8544575400600042
SV1_C21073,C21073,0.9646263009529301
SV1_C65431,C65431,0.8607118325916226
SV1_C25293,C25293,0.9898437292494929
SV1_C96033,C96033,0.881467796275585
SV1_C57008,C57008,0.9960735951913026
SV1_C32401,C32401,0.9730776912862491
SV1_C52815,C52815,0.8997788075252884
SV1_C63096,C63096,0.9303679599502582
SV1_C10202,C10202,0.954676931467008
SV1_C86454,C86454,0.931055187710147
SV1_C25314,C25314,0.8918442967005249
SV1_C66712,C66712,0.9008675647862799
SV1_C33713,C33713,0.9218541394746929
SV1_C10232,C10232,0.978139573470696
SV1_C80401,C80401,0.9327688999744643
SV1_C32479,C32479,0.8717201554928335
SV1_C30681,C30681,0.9604715261683308
SV1_C55208,C55208,0.9296445611213672
SV1_C17480,C17480,0.9923936557118339
SV1_C45614,C45614,0.9284487117911394
SV1_C78100,C78100,0.9510921823470302
SV1_C73259,C73259,0.9295613256541725
SV1_C57103,C57103,0.9094556803141262
SV1_C34891,C34891,0.898848979406475
SV1_C30610,C30610,0.9286428389899666
SV1_C01310,C01310,0.9737027589560266
SV1_C72609,C72609,0.969928136561873
SV1_C89433,C89433,0.9993944256073479
SV1_C64885,C64885,0.970488706293266
SV1_C16246,C16246,0.9966558936917849
SV1_C04891,C04891,0.964832281569692
SV1_C27674,C27674,0.8972484077721565
