scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C15026,C15026,0.7807612155923221
SV1_C26855,C26855,0.8592485044246532
SV1_C09026,C09026,0.8100844501804194
SV1_C79545,C79545,0.7589057952217088
SV1_C83352,C83352,0.9551963724265837
SV1_C92985,C92985,0.9169185509572497
SV1_C14553,C14553,0.8373554921316174
SV1_C57489,C57489,0.8220521317707645
SV1_C91432,C91432,0.8838832182599378
SV1_C78590,C78590,0.9504295265168394
SV1_C23764,C23764,0.8381213719801827
SV1_C98634,C98634,0.795901780511596
SV1_C64663,C64663,0.834364199151632
SV1_C78709,C78709,0.7668547669501458
SV1_C52764,C52764,0.8054019519336338
SV1_C51076,C51076,0.8381383548281096
SV1_C98396,C98396,0.8425217980127957
SV1_C11031,C11031,0.7921383126453858
SV1_C53395,C53395,0.7909329535529642
SV1_C64932,C64932,0.9417375511503714
SV1_C09662,C09662,0.9635231803652782
SV1_C50394,C50394,0.946686703379194
SV1_C93307,C93307,0.7577430186063772
SV1_C79778,C79778,0.9034256987938867
SV1_C74212,C74212,0.8462097537678257
SV1_C35263,C35263,0.7702259448653785
SV1_C23482,C23482,0.8846674996755028
SV1_C75494,C75494,0.9486067528527304
SV1_C79451,C79451,0.8395604988550268
SV1_C25840,C25840,0.7823201930277423
SV1_C49914,C49914,0.8134258699865693
SV1_C79019,C79019,0.9178871617879225
SV1_C44949,C44949,0.9908828695222215
SV1_C22634,C22634,0.9011122799239686
SV1_C06590,C06590,0.7516104942173197
SV1_C89194,C89194,0.8269451903461877
SV1_C94481,C94481,0.9205998549500495
SV1_C17479,C17479,0.9294732654023764
SV1_C84592,C84592,0.8046140030741332
SV1_C73059,C73059,0.9379355346342872
SV1_C84812,C84812,0.7297390690842873
SV1_C84463,C84463,0.7968420212835853
SV1_C13227,C13227,0.7865159975061188
SV1_C91808,C91808,0.8129273124334325
SV1_C20848,C20848,0.832706493958198
SV1_C10294,C10294,0.9326077233377238
SV1_C73364,C73364,0.9506641378618343
SV1_C47343,C47343,0.822770600738967
SV1_C45823,C45823,0.9591449177940949
SV1_C89127,C89127,0.7331694964683497
SV1_C19037,C19037,0.7487698787375057
SV1_C56015,C56015,0.7059227389037079
SV1_C97237,C97237,0.9323707542914668
SV1_C14126,C14126,0.9688838677697013
SV1_C89917,C89917,0.7504850694653643
SV1_C76599,C76599,0.9126686706498066
SV1_C21732,C21732,0.795463706490901
SV1_C32056,C32056,0.907217198701954
SV1_C76117,C76117,0.801104856876389
SV1_C46736,C46736,0.9925101467568764
SV1_C35868,C35868,0.845252780524268
SV1_C24726,C24726,0.9391503447401323
SV1_C71130,C71130,0.8507863391524222
SV1_C76995,C76995,0.7499663279158615
SV1_C47523,C47523,0.8057845806121204
SV1_C14475,C14475,0.9156272402142115
SV1_C63581,C63581,0.8651136386213631
SV1_C05265,C05265,0.7282894970235456
SV1_C01051,C01051,0.8044175596618537
SV1_C10033,C10033,0.8873660621803818
SV1_C88069,C88069,0.8791909097557811
SV1_C52328,C52328,0.7721822757518961
SV1_C11045,C11045,0.7839107882012627
SV1_C08087,C08087,0.8400607441864602
SV1_C25516,C25516,0.9217659731738043
SV1_C29354,C29354,0.8027726871079883
SV1_C50418,C50418,0.8565154830003169
SV1_C60839,C60839,0.8905452795304911
SV1_C97698,C97698,0.9122254199181727
SV1_C61885,C61885,0.8740277026771728
SV1_C57527,C57527,0.784844708979787
SV1_C10451,C10451,0.877221001728862
SV1_C68483,C68483,0.7243804296206122
SV1_C23726,C23726,0.8634307235514376
SV1_C20490,C20490,0.8805669680816633
SV1_C69934,C69934,0.9776794836683873
SV1_C65442,C65442,0.8057314789271124
SV1_C09651,C09651,0.8457448761439633
SV1_C69478,C69478,0.8846724841209463
SV1_C59730,C59730,0.8409590258597899
SV1_C88456,C88456,0.8320765430902506
