scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C18036,C18036,0.7734091545457767
SV1_C10844,C10844,0.8353483931818227
SV1_C88850,C88850,0.924796310186725
SV1_C93071,C93071,0.7892328144889273
SV1_C79212,C79212,0.9155966238660198
SV1_C72671,C72671,0.8654643497754954
SV1_C07912,C07912,0.8089379409469872
SV1_C74400,C74400,0.8085539699557064
SV1_C12100,C12100,0.788706833230812
SV1_C25237,C25237,0.7097331410409345
SV1_C73827,C73827,0.8945617159366774
SV1_C24039,C24039,0.7274125813249027
SV1_C45118,C45118,0.7987540977140719
SV1_C27087,C27087,0.888815721133874
SV1_C84078,C84078,0.7707588829412445
SV1_C84007,C84007,0.7858731814949672
SV1_C63109,C63109,0.8916644827628148
SV1_C42000,C42000,0.7269016851275271
SV1_C93008,C93008,0.8744428242923493
SV1_C11468,C11468,0.9974425787162304
SV1_C21045,C21045,0.720764794405332
SV1_C47494,C47494,0.7995179605000459
SV1_C74445,C74445,0.7785425217323887
SV1_C81607,C81607,0.8287191052045594
SV1_C51683,C51683,0.7424654526402725
SV1_C78718,C78718,0.7824107795373341
SV1_C29492,C29492,0.7911546184637563
SV1_C72625,C72625,0.7780244239442393
SV1_C90024,C90024,0.8230549153584634
SV1_C00647,C00647,0.7985161295376175
SV1_C62517,C62517,0.8748757030628408
SV1_C15632,C15632,0.8381614777759343
SV1_C30608,C30608,0.8875677480133006
SV1_C88225,C88225,0.7549321888009678
SV1_C35490,C35490,0.8350276673312012
SV1_C86451,C86451,0.9994679825133893
SV1_C45629,C45629,0.8046316160753962
SV1_C48076,C48076,0.9257986032500435
SV1_C09063,C09063,0.9586331211230279
SV1_C30696,C30696,0.8030294937877686
SV1_C57088,C57088,0.7138898504386104
SV1_C07855,C07855,0.8872626834047285
SV1_C12630,C12630,0.9057021106709575
SV1_C00078,C00078,0.776388843731384
SV1_C43859,C43859,0.7982797149623639
SV1_C59506,C59506,0.9688840912813327
SV1_C24025,C24025,0.9839933738678894
SV1_C54084,C54084,0.9378547628958762
