map_id,batch_target,source_type,anchor_id,trace_id,archetype,generator_type,seed,generation_status,error_notes,wkt_path,metadata_path
v2_osm_kallio_community_exact_500m_0m_0685,800,osm,kallio_community,,compact_residential,,689899164,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_exact_500m_0m_0685/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_exact_500m_0m_0685/metadata.json
v2_osm_kallio_community_exact_500m_0m_0770,1000,osm,kallio_community,,compact_residential,,2710071662,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_exact_500m_0m_0770/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_exact_500m_0m_0770/metadata.json
v2_osm_kallio_community_exact_500m_0m_0855,1000,osm,kallio_community,,compact_residential,,2286684169,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_exact_500m_0m_0855/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_exact_500m_0m_0855/metadata.json
v2_osm_kallio_community_exact_500m_0m_seed,100,osm,kallio_community,,compact_residential,,1630124615,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kallio_community_exact_500m_0m_seed/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kallio_community_exact_500m_0m_seed/metadata.json
v2_osm_kallio_community_offset_e_1500m_1000m_0022,100,osm,kallio_community,,compact_residential,,642851568,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kallio_community_offset_e_1500m_1000m_0022/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kallio_community_offset_e_1500m_1000m_0022/metadata.json
v2_osm_kallio_community_offset_e_1500m_1000m_0362,600,osm,kallio_community,,compact_residential,,457398700,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_e_1500m_1000m_0362/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_e_1500m_1000m_0362/metadata.json
v2_osm_kallio_community_offset_e_1500m_1000m_0702,800,osm,kallio_community,,compact_residential,,3918697928,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_e_1500m_1000m_0702/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_e_1500m_1000m_0702/metadata.json
v2_osm_kallio_community_offset_e_1500m_1500m_0107,200,osm,kallio_community,,compact_residential,,46251502,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kallio_community_offset_e_1500m_1500m_0107/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kallio_community_offset_e_1500m_1500m_0107/metadata.json
v2_osm_kallio_community_offset_e_1500m_1500m_0447,600,osm,kallio_community,,compact_residential,,14194693,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_e_1500m_1500m_0447/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_e_1500m_1500m_0447/metadata.json
v2_osm_kallio_community_offset_e_1500m_1500m_0787,1000,osm,kallio_community,,compact_residential,,1048866698,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_offset_e_1500m_1500m_0787/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_offset_e_1500m_1500m_0787/metadata.json
v2_osm_kallio_community_offset_e_1500m_200m_0192,400,osm,kallio_community,,compact_residential,,2571568696,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_e_1500m_200m_0192/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_e_1500m_200m_0192/metadata.json
v2_osm_kallio_community_offset_e_1500m_200m_0532,600,osm,kallio_community,,compact_residential,,2947830049,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_e_1500m_200m_0532/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_e_1500m_200m_0532/metadata.json
v2_osm_kallio_community_offset_e_1500m_200m_0872,1000,osm,kallio_community,,compact_residential,,2212976343,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_offset_e_1500m_200m_0872/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_offset_e_1500m_200m_0872/metadata.json
v2_osm_kallio_community_offset_e_1500m_500m_0277,400,osm,kallio_community,,compact_residential,,2593400264,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_e_1500m_500m_0277/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_e_1500m_500m_0277/metadata.json
v2_osm_kallio_community_offset_e_1500m_500m_0617,800,osm,kallio_community,,compact_residential,,3867576315,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_e_1500m_500m_0617/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_e_1500m_500m_0617/metadata.json
v2_osm_kallio_community_offset_n_1000m_1000m_0226,400,osm,kallio_community,,compact_residential,,2619207850,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_n_1000m_1000m_0226/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_n_1000m_1000m_0226/metadata.json
v2_osm_kallio_community_offset_n_1000m_1000m_0566,800,osm,kallio_community,,compact_residential,,1776614230,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_n_1000m_1000m_0566/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_n_1000m_1000m_0566/metadata.json
v2_osm_kallio_community_offset_n_1000m_1500m_0311,400,osm,kallio_community,,compact_residential,,188855255,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_n_1000m_1500m_0311/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_n_1000m_1500m_0311/metadata.json
v2_osm_kallio_community_offset_n_1000m_1500m_0651,800,osm,kallio_community,,compact_residential,,3298741975,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_n_1000m_1500m_0651/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_n_1000m_1500m_0651/metadata.json
v2_osm_kallio_community_offset_n_1000m_200m_0056,100,osm,kallio_community,,compact_residential,,4105579550,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kallio_community_offset_n_1000m_200m_0056/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kallio_community_offset_n_1000m_200m_0056/metadata.json
v2_osm_kallio_community_offset_n_1000m_200m_0396,600,osm,kallio_community,,compact_residential,,3432003443,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_n_1000m_200m_0396/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_n_1000m_200m_0396/metadata.json
v2_osm_kallio_community_offset_n_1000m_200m_0736,800,osm,kallio_community,,compact_residential,,4262896439,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_n_1000m_200m_0736/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_n_1000m_200m_0736/metadata.json
v2_osm_kallio_community_offset_n_1000m_500m_0141,200,osm,kallio_community,,compact_residential,,3872182813,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kallio_community_offset_n_1000m_500m_0141/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kallio_community_offset_n_1000m_500m_0141/metadata.json
v2_osm_kallio_community_offset_n_1000m_500m_0481,600,osm,kallio_community,,compact_residential,,3829705366,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_n_1000m_500m_0481/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_n_1000m_500m_0481/metadata.json
v2_osm_kallio_community_offset_n_1000m_500m_0821,1000,osm,kallio_community,,compact_residential,,4124738912,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_offset_n_1000m_500m_0821/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_offset_n_1000m_500m_0821/metadata.json
v2_osm_kallio_community_offset_s_2500m_1000m_0158,200,osm,kallio_community,,compact_residential,,1197540119,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kallio_community_offset_s_2500m_1000m_0158/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kallio_community_offset_s_2500m_1000m_0158/metadata.json
v2_osm_kallio_community_offset_s_2500m_1000m_0498,600,osm,kallio_community,,compact_residential,,8195510,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_s_2500m_1000m_0498/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_s_2500m_1000m_0498/metadata.json
v2_osm_kallio_community_offset_s_2500m_1000m_0838,1000,osm,kallio_community,,compact_residential,,575484855,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_offset_s_2500m_1000m_0838/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_offset_s_2500m_1000m_0838/metadata.json
v2_osm_kallio_community_offset_s_2500m_1500m_0243,400,osm,kallio_community,,compact_residential,,2849500024,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_s_2500m_1500m_0243/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_s_2500m_1500m_0243/metadata.json
v2_osm_kallio_community_offset_s_2500m_1500m_0583,800,osm,kallio_community,,compact_residential,,1343169591,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_s_2500m_1500m_0583/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_s_2500m_1500m_0583/metadata.json
v2_osm_kallio_community_offset_s_2500m_200m_0328,400,osm,kallio_community,,compact_residential,,350196663,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_s_2500m_200m_0328/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_s_2500m_200m_0328/metadata.json
v2_osm_kallio_community_offset_s_2500m_200m_0668,800,osm,kallio_community,,compact_residential,,3747872443,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_s_2500m_200m_0668/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_s_2500m_200m_0668/metadata.json
v2_osm_kallio_community_offset_s_2500m_500m_0073,200,osm,kallio_community,,compact_residential,,2043207018,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kallio_community_offset_s_2500m_500m_0073/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kallio_community_offset_s_2500m_500m_0073/metadata.json
v2_osm_kallio_community_offset_s_2500m_500m_0413,600,osm,kallio_community,,compact_residential,,1859352399,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_s_2500m_500m_0413/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_s_2500m_500m_0413/metadata.json
v2_osm_kallio_community_offset_s_2500m_500m_0753,800,osm,kallio_community,,compact_residential,,1434001350,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_s_2500m_500m_0753/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_s_2500m_500m_0753/metadata.json
v2_osm_kallio_community_offset_w_5000m_1000m_0294,400,osm,kallio_community,,compact_residential,,1413529584,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_w_5000m_1000m_0294/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_w_5000m_1000m_0294/metadata.json
v2_osm_kallio_community_offset_w_5000m_1000m_0634,800,osm,kallio_community,,compact_residential,,4142563203,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_w_5000m_1000m_0634/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_w_5000m_1000m_0634/metadata.json
v2_osm_kallio_community_offset_w_5000m_1500m_0039,100,osm,kallio_community,,compact_residential,,2268212904,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kallio_community_offset_w_5000m_1500m_0039/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kallio_community_offset_w_5000m_1500m_0039/metadata.json
v2_osm_kallio_community_offset_w_5000m_1500m_0379,600,osm,kallio_community,,compact_residential,,1193188504,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_w_5000m_1500m_0379/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_w_5000m_1500m_0379/metadata.json
v2_osm_kallio_community_offset_w_5000m_1500m_0719,800,osm,kallio_community,,compact_residential,,2142629600,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_w_5000m_1500m_0719/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kallio_community_offset_w_5000m_1500m_0719/metadata.json
v2_osm_kallio_community_offset_w_5000m_200m_0124,200,osm,kallio_community,,compact_residential,,3828253636,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kallio_community_offset_w_5000m_200m_0124/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kallio_community_offset_w_5000m_200m_0124/metadata.json
v2_osm_kallio_community_offset_w_5000m_200m_0464,600,osm,kallio_community,,compact_residential,,1142287557,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_w_5000m_200m_0464/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_w_5000m_200m_0464/metadata.json
v2_osm_kallio_community_offset_w_5000m_200m_0804,1000,osm,kallio_community,,compact_residential,,2962875462,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_offset_w_5000m_200m_0804/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kallio_community_offset_w_5000m_200m_0804/metadata.json
v2_osm_kallio_community_offset_w_5000m_500m_0209,400,osm,kallio_community,,compact_residential,,123958925,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_w_5000m_500m_0209/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kallio_community_offset_w_5000m_500m_0209/metadata.json
v2_osm_kallio_community_offset_w_5000m_500m_0549,600,osm,kallio_community,,compact_residential,,3786282257,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_w_5000m_500m_0549/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kallio_community_offset_w_5000m_500m_0549/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_0040,100,osm,kumpula_campus,,campus_compact,,2591264866,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kumpula_campus_exact_500m_0m_0040/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kumpula_campus_exact_500m_0m_0040/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_0125,200,osm,kumpula_campus,,campus_compact,,2464023249,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kumpula_campus_exact_500m_0m_0125/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kumpula_campus_exact_500m_0m_0125/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_0210,400,osm,kumpula_campus,,campus_compact,,1071416762,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kumpula_campus_exact_500m_0m_0210/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kumpula_campus_exact_500m_0m_0210/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_0295,400,osm,kumpula_campus,,campus_compact,,1958301952,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kumpula_campus_exact_500m_0m_0295/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kumpula_campus_exact_500m_0m_0295/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_0380,600,osm,kumpula_campus,,campus_compact,,3640519646,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kumpula_campus_exact_500m_0m_0380/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kumpula_campus_exact_500m_0m_0380/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_0465,600,osm,kumpula_campus,,campus_compact,,429595654,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kumpula_campus_exact_500m_0m_0465/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kumpula_campus_exact_500m_0m_0465/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_0550,600,osm,kumpula_campus,,campus_compact,,501268342,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kumpula_campus_exact_500m_0m_0550/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kumpula_campus_exact_500m_0m_0550/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_0635,800,osm,kumpula_campus,,campus_compact,,3353411715,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kumpula_campus_exact_500m_0m_0635/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kumpula_campus_exact_500m_0m_0635/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_0720,800,osm,kumpula_campus,,campus_compact,,233298669,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kumpula_campus_exact_500m_0m_0720/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kumpula_campus_exact_500m_0m_0720/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_0805,1000,osm,kumpula_campus,,campus_compact,,4026100402,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kumpula_campus_exact_500m_0m_0805/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kumpula_campus_exact_500m_0m_0805/metadata.json
v2_osm_kumpula_campus_exact_500m_0m_seed,100,osm,kumpula_campus,,campus_compact,,1739419360,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kumpula_campus_exact_500m_0m_seed/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kumpula_campus_exact_500m_0m_seed/metadata.json
v2_osm_kumpula_campus_offset_e_1500m_1000m_0142,200,osm,kumpula_campus,,campus_compact,,3553613300,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kumpula_campus_offset_e_1500m_1000m_0142/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_kumpula_campus_offset_e_1500m_1000m_0142/metadata.json
v2_osm_kumpula_campus_offset_e_1500m_1000m_0482,600,osm,kumpula_campus,,campus_compact,,2426889604,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kumpula_campus_offset_e_1500m_1000m_0482/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kumpula_campus_offset_e_1500m_1000m_0482/metadata.json
v2_osm_kumpula_campus_offset_e_1500m_1000m_0822,1000,osm,kumpula_campus,,campus_compact,,1056449033,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kumpula_campus_offset_e_1500m_1000m_0822/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_kumpula_campus_offset_e_1500m_1000m_0822/metadata.json
v2_osm_kumpula_campus_offset_e_1500m_1500m_0227,400,osm,kumpula_campus,,campus_compact,,3424145895,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kumpula_campus_offset_e_1500m_1500m_0227/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kumpula_campus_offset_e_1500m_1500m_0227/metadata.json
v2_osm_kumpula_campus_offset_e_1500m_1500m_0567,800,osm,kumpula_campus,,campus_compact,,1767560568,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kumpula_campus_offset_e_1500m_1500m_0567/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kumpula_campus_offset_e_1500m_1500m_0567/metadata.json
v2_osm_kumpula_campus_offset_e_1500m_200m_0312,400,osm,kumpula_campus,,campus_compact,,3008521341,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kumpula_campus_offset_e_1500m_200m_0312/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_kumpula_campus_offset_e_1500m_200m_0312/metadata.json
v2_osm_kumpula_campus_offset_e_1500m_200m_0652,800,osm,kumpula_campus,,campus_compact,,2719554082,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kumpula_campus_offset_e_1500m_200m_0652/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kumpula_campus_offset_e_1500m_200m_0652/metadata.json
v2_osm_kumpula_campus_offset_e_1500m_500m_0057,100,osm,kumpula_campus,,campus_compact,,3717168158,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kumpula_campus_offset_e_1500m_500m_0057/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kumpula_campus_offset_e_1500m_500m_0057/metadata.json
v2_osm_kumpula_campus_offset_e_1500m_500m_0397,600,osm,kumpula_campus,,campus_compact,,3717414147,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kumpula_campus_offset_e_1500m_500m_0397/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_kumpula_campus_offset_e_1500m_500m_0397/metadata.json
v2_osm_kumpula_campus_offset_e_1500m_500m_0737,800,osm,kumpula_campus,,campus_compact,,2675671051,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kumpula_campus_offset_e_1500m_500m_0737/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_kumpula_campus_offset_e_1500m_500m_0737/metadata.json
v2_osm_kumpula_campus_offset_n_1000m_1000m_0006,100,osm,kumpula_campus,,campus_compact,,2704927309,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kumpula_campus_offset_n_1000m_1000m_0006/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_kumpula_campus_offset_n_1000m_1000m_0006/metadata.json
